,GPStime,snr,centralFreq,confidence,label
4265,1262627505.762,87.265,3908.818,0.996,Extremely_Loud
4266,1262627511.746,409.245,3350.311,1.0,Extremely_Loud
4267,1262627605.734,8.295,108.416,0.998,Power_Line
4268,1262631008.096,10.072,78.045,0.983,Blip
4269,1262639620.137,264.75,1563.095,0.927,Extremely_Loud
4270,1262649488.521,7.713,217.263,1.0,Blip
4271,1262656213.277,13.654,75.727,0.981,Tomte
4272,1262658652.754,3594.512,3006.243,1.0,Extremely_Loud
4273,1262677087.738,20.316,1461.986,0.951,Extremely_Loud
4274,1262677169.535,16.783,3240.109,0.962,Extremely_Loud
4275,1262677858.188,16.728,1839.649,0.973,Extremely_Loud
4276,1262678362.176,8.952,30.952,0.934,Low_Frequency_Burst
4277,1262678444.184,13.848,1644.648,0.999,Low_Frequency_Burst
4278,1262678632.352,10.658,2118.576,1.0,Low_Frequency_Burst
4279,1262678690.955,45.681,120.999,0.992,Extremely_Loud
4280,1262678761.781,11.273,26.59,0.999,Low_Frequency_Burst
4281,1262679043.969,8.903,2061.918,0.986,Scattered_Light
4282,1262679362.895,53.556,3240.109,0.955,Extremely_Loud
4283,1262679371.107,38.791,73.85,0.986,Extremely_Loud
4284,1262679376.34,59.835,3192.406,0.941,Extremely_Loud
4285,1262679400.104,31.629,89.302,0.995,Extremely_Loud
4286,1262679635.906,29.03,1502.81,0.998,Extremely_Loud
4287,1262679907.199,30.606,447.013,0.998,Extremely_Loud
4288,1262681631.99,40.479,615.299,0.98,Extremely_Loud
4289,1262681875.281,12.231,1818.598,0.986,Low_Frequency_Burst
4290,1262682101.563,14.662,1714.874,0.965,Scattered_Light
4291,1262682939.275,41.325,2378.556,0.998,Extremely_Loud
4292,1262683576.891,12.313,30.952,0.974,Low_Frequency_Burst
4293,1262683987.391,21.892,3908.818,0.933,Scattered_Light
4294,1262684806.758,46.192,489.737,0.998,Extremely_Loud
4295,1262685273.152,9.746,3703.979,0.995,Low_Frequency_Burst
4296,1262685317.828,10.951,2720.609,0.992,Low_Frequency_Burst
4297,1262685399.805,38.062,2159.763,0.994,Extremely_Loud
4298,1262685686.836,8.433,1203.208,0.933,Low_Frequency_Burst
4299,1262686184.836,7.699,26.59,0.971,Low_Frequency_Burst
4300,1262686772.383,11.481,30.952,0.997,Low_Frequency_Burst
4301,1262686870.891,14.221,287.603,1.0,Low_Frequency_Burst
4302,1262687133.539,8.879,26.59,0.906,Low_Frequency_Burst
4303,1262687534.77,8.058,26.59,0.998,Low_Frequency_Burst
4304,1262687576.824,40.457,3582.116,0.974,Extremely_Loud
4305,1262687782.664,8.907,26.59,0.997,Low_Frequency_Burst
4306,1262687793.107,417.618,3983.241,0.963,Extremely_Loud
4307,1262687915.688,23.437,42.988,0.913,Extremely_Loud
4308,1262694408.051,2952.263,3872.13,1.0,Extremely_Loud
4309,1262695331.434,18.981,36.338,0.996,Low_Frequency_Burst
4310,1262695555.496,29.635,2169.502,0.962,Extremely_Loud
4311,1262699670.309,13.77,36.338,0.973,Low_Frequency_Burst
4312,1262700868.871,16.54,3409.167,0.94,Extremely_Loud
4313,1262701259.598,33.155,723.299,0.984,Extremely_Loud
4314,1262701303.113,14.253,36.338,0.945,Low_Frequency_Burst
4315,1262701644.66,29.817,2372.003,0.979,Extremely_Loud
4316,1262701909.117,39.909,2930.829,0.97,Extremely_Loud
4317,1262701946.883,33.077,3367.249,0.925,Extremely_Loud
4318,1262702493.148,165.756,3703.979,0.999,Extremely_Loud
4319,1262705521.938,8.265,25.441,0.984,Extremely_Loud
4320,1262705942.277,12.151,1928.011,0.998,Low_Frequency_Burst
4321,1262705957.219,11.987,3983.241,0.95,Low_Frequency_Burst
4322,1262706573.367,15.412,30.952,1.0,Low_Frequency_Burst
4323,1262706807.945,7.817,26.59,0.903,Low_Frequency_Burst
4324,1262706979.992,16.105,36.338,0.987,Extremely_Loud
4325,1262707349.039,42.472,1563.095,0.987,Extremely_Loud
4326,1262707474.941,14.735,36.338,0.966,Extremely_Loud
4327,1262707505.012,32.294,2651.144,0.99,Extremely_Loud
4328,1262708200.633,13.451,3813.464,0.956,Low_Frequency_Burst
4329,1262708565.102,9.973,26.59,0.986,Low_Frequency_Burst
4330,1262708670.516,8.288,447.013,0.98,Low_Frequency_Burst
4331,1262708982.539,14.616,3006.243,0.998,Low_Frequency_Burst
4332,1262711644.287,9.028,2585.257,0.977,Blip
4333,1262718759.063,8.279,1928.011,0.994,Low_Frequency_Lines
4334,1262718815.1,8.907,171.608,1.0,Blip
4335,1262728441.313,7.964,21.842,0.984,Low_Frequency_Lines
4336,1262729116.813,8.101,57.459,1.0,Power_Line
4337,1262731912.382,31.881,3583.993,0.946,Blip
4338,1262738369.492,7.785,47.964,1.0,Air_Compressor
4339,1262738469.063,8.43,21.199,0.999,Low_Frequency_Lines
4340,1262739482.938,16.1,2096.244,0.999,Power_Line
4341,1262745419.938,7.817,19.678,0.986,Low_Frequency_Lines
4342,1262756932.574,421.678,1569.392,0.982,Extremely_Loud
4343,1262758430.531,9.571,2834.458,0.97,Low_Frequency_Lines
4344,1262760438.488,144.271,196.925,0.903,Extremely_Loud
4345,1262772915.594,9.19,75.989,0.973,Power_Line
4346,1262777345.313,7.71,19.969,0.999,Low_Frequency_Lines
4347,1262780061.416,7.584,201.12,0.959,Blip
4348,1262783706.188,8.942,20.195,0.999,Low_Frequency_Lines
4349,1262785257.035,6622.506,3799.787,1.0,Extremely_Loud
4350,1262790167.063,8.369,814.086,1.0,Low_Frequency_Lines
4351,1262793084.199,26.396,2973.356,0.911,Tomte
4352,1262794517.301,11.476,3457.886,0.971,Scattered_Light
4353,1262795217.032,13.382,374.164,1.0,Blip
4354,1262813725.813,7.746,19.406,0.981,Low_Frequency_Lines
4355,1262814238.131,17.664,108.381,1.0,Tomte
4356,1262821183.309,430.968,2930.829,1.0,Extremely_Loud
4357,1262825137.73,8.225,53.075,0.959,Tomte
4358,1262831360.301,7.561,63.212,0.972,Tomte
4359,1262834719.316,632.614,447.013,1.0,Extremely_Loud
4360,1262840304.041,8.207,2814.521,0.984,Blip
4361,1262840972.375,8.647,19.406,0.905,Low_Frequency_Lines
4362,1262841927.531,7.96,1854.601,1.0,Power_Line
4363,1262851001.324,14.747,61.335,0.985,Tomte
4364,1262853460.886,23.037,245.453,0.998,Blip
4365,1262855505.706,12.442,207.515,1.0,Blip
4366,1262862692.438,7.83,21.199,0.995,Low_Frequency_Lines
4367,1262867997.504,7.609,53.578,0.975,Air_Compressor
4368,1262886765.31,7.945,658.689,1.0,Blip
4369,1262887797.678,7.683,733.888,1.0,Blip
4370,1262891545.752,7.603,88.802,1.0,Blip
4371,1262894845.371,24.255,61.335,0.997,Tomte
4372,1262904112.514,8.328,58.255,1.0,Blip
4373,1262907248.016,7.698,3429.397,1.0,Power_Line
4374,1262912012.938,11.116,2489.561,0.984,Low_Frequency_Lines
4375,1262920709.438,7.798,2786.085,0.957,Scattered_Light
4376,1262924218.093,7.896,123.333,1.0,Blip
4377,1262926356.239,23.968,3987.436,0.993,Blip
4378,1262927183.117,7.525,26.59,0.998,Low_Frequency_Burst
4379,1262927688.035,1328.48,3030.486,0.999,Extremely_Loud
4380,1262930336.815,23.541,367.769,0.999,Blip
4381,1262935267.813,35.194,2964.093,0.995,Extremely_Loud
4382,1262935306.625,20.488,2651.052,0.939,Extremely_Loud
4383,1262935367.645,28.796,3464.271,0.915,Extremely_Loud
4384,1262935372.707,22.562,2930.829,0.951,Extremely_Loud
4385,1262935825.156,35.35,554.5,0.991,Extremely_Loud
4386,1262935855.793,21.348,2834.458,0.963,Extremely_Loud
4387,1262936292.627,47.174,884.469,0.999,Extremely_Loud
4388,1262936403.121,14.078,36.338,0.975,Low_Frequency_Burst
4389,1262936495.938,9.383,26.59,0.979,Low_Frequency_Burst
4390,1262936641.648,26.865,51.198,0.904,Extremely_Loud
4391,1262937203.23,38.879,3582.116,0.974,Extremely_Loud
4392,1262937522.098,37.843,3703.979,0.992,Extremely_Loud
4393,1262937905.852,16.135,3983.241,0.999,Extremely_Loud
4394,1262938212.77,16.508,3746.261,0.999,Low_Frequency_Burst
4395,1262938353.922,8.09,26.59,0.999,Scattered_Light
4396,1262940087.286,9.388,175.97,1.0,Blip
4397,1262940144.09,43.053,3427.638,0.99,Extremely_Loud
4398,1262941164.723,25.431,813.082,0.955,Extremely_Loud
4399,1262941186.758,40.84,2823.051,0.953,Extremely_Loud
4400,1262941980.711,21.901,42.988,0.948,Low_Frequency_Burst
4401,1262942053.18,29.26,3680.246,0.93,Extremely_Loud
4402,1262942070.848,72.091,3703.979,1.0,Extremely_Loud
4403,1262942077.863,41.068,89.302,0.974,Extremely_Loud
4404,1262942086.217,38.755,73.85,0.986,Extremely_Loud
4405,1262942162.645,37.043,1788.453,0.954,Extremely_Loud
4406,1262942202.105,18.464,3133.541,0.99,Extremely_Loud
4407,1262942208.358,869.161,2930.829,1.0,Extremely_Loud
4408,1262942530.262,22.847,2606.288,0.925,Extremely_Loud
4409,1262942716.623,38.475,2378.556,0.985,Extremely_Loud
4410,1262942826.227,42.457,1660.984,0.9,Extremely_Loud
4411,1262943026.268,42.689,1714.874,0.955,Extremely_Loud
4412,1262943049.082,18.097,834.26,0.944,Extremely_Loud
4413,1262943467.59,8.298,30.952,0.981,Low_Frequency_Burst
4414,1262943470.242,9.09,892.791,1.0,Low_Frequency_Burst
4415,1262943633.484,28.413,61.335,0.991,Extremely_Loud
4416,1262943876.949,17.573,3983.241,0.984,Extremely_Loud
4417,1262943957.91,11.368,42.988,0.941,Extremely_Loud
4418,1262944363.191,31.803,3298.676,0.991,Extremely_Loud
4419,1262944519.289,18.712,3329.919,0.976,Extremely_Loud
4420,1262944618.699,28.931,2720.609,0.983,Extremely_Loud
4421,1262945068.726,18.166,370.024,1.0,Blip
4422,1262945189.023,43.567,61.335,0.997,Extremely_Loud
4423,1262946127.869,37.487,1128.569,0.992,Extremely_Loud
4424,1262946420.254,36.656,3146.814,0.972,Extremely_Loud
4425,1262946446.137,110.061,3881.874,1.0,Extremely_Loud
4426,1262946799.365,44.915,1928.011,0.955,Extremely_Loud
4427,1262947239.816,15.729,2964.093,0.917,Low_Frequency_Burst
4428,1262947301.445,32.355,2810.325,0.991,Extremely_Loud
4429,1262954697.551,13.589,36.338,0.939,Extremely_Loud
4430,1262954740.461,8.697,26.59,0.997,Low_Frequency_Burst
4431,1262954914.035,25.524,1230.421,0.979,Extremely_Loud
4432,1262954934.033,49.309,3799.787,0.991,Extremely_Loud
4433,1262954990.809,67.374,1976.361,0.996,Extremely_Loud
4434,1262955009.277,62.397,3764.125,1.0,Extremely_Loud
4435,1262955037.77,72.132,2029.314,1.0,Extremely_Loud
4436,1262955064.01,36.088,3693.803,0.968,Extremely_Loud
4437,1262955512.262,11.601,65.53,0.958,Blip
4438,1262955664.934,8.804,261.656,0.903,Violin_Mode
4439,1262955683.555,26.64,1658.818,0.941,Extremely_Loud
4440,1262955802.574,14.505,2634.428,0.986,Extremely_Loud
4441,1262955825.301,8.63,30.952,0.912,Low_Frequency_Burst
4442,1262955836.457,15.574,1299.963,0.993,Extremely_Loud
4443,1262955893.102,107.484,1690.314,0.998,Extremely_Loud
4444,1262955962.264,59.983,89.302,0.998,Extremely_Loud
4445,1262956375.295,10.103,207.515,1.0,Blip
4446,1262957367.512,27.669,61.335,0.941,Scattered_Light
4447,1262957507.957,22.733,161.018,0.999,Extremely_Loud
4448,1262957611.773,12.295,30.952,0.962,Low_Frequency_Burst
4449,1262958321.969,7.503,24.79,0.994,Extremely_Loud
4450,1262958322.184,12.551,3489.112,1.0,Low_Frequency_Burst
4451,1262958511.055,7.754,1028.149,0.947,Low_Frequency_Burst
4452,1262958919.449,24.766,3237.069,0.948,Extremely_Loud
4453,1262959055.406,26.573,51.198,0.913,Extremely_Loud
4454,1262959375.848,12.252,30.952,1.0,Low_Frequency_Burst
4455,1262959710.969,47.669,3201.357,0.964,Extremely_Loud
4456,1262959860.629,39.08,3582.116,0.992,Extremely_Loud
4457,1262959891.52,32.271,3088.05,0.982,Extremely_Loud
4458,1262959921.031,30.089,61.335,0.998,Extremely_Loud
4459,1262959984.406,8.993,2964.093,1.0,Low_Frequency_Burst
4460,1262960010.066,37.371,1299.963,0.984,Extremely_Loud
4461,1262960171.988,65.198,108.381,0.998,Extremely_Loud
4462,1262960633.527,22.667,51.198,0.995,Extremely_Loud
4463,1262960667.766,7.56,188.822,0.986,Low_Frequency_Burst
4464,1262961494.641,9.269,1928.011,1.0,Low_Frequency_Burst
4465,1262961583.916,112.562,2634.428,1.0,Extremely_Loud
4466,1262961665.697,47.614,1182.101,0.995,Extremely_Loud
4467,1262961714.635,53.559,2378.556,1.0,Extremely_Loud
4468,1262961743.885,52.049,3835.788,0.998,Extremely_Loud
4469,1262961813.117,7.776,24.263,0.999,Low_Frequency_Burst
4470,1262961855.406,13.845,1451.262,1.0,Power_Line
4471,1262961974.371,78.978,1898.219,1.0,Extremely_Loud
4472,1262962199.074,29.224,3030.486,0.943,Extremely_Loud
4473,1262962274.813,39.855,3117.293,0.978,Extremely_Loud
4474,1262962381.875,30.249,2557.643,0.943,Extremely_Loud
4475,1262962403.125,40.546,1155.883,0.963,Extremely_Loud
4476,1262962460.125,17.65,2378.556,0.981,Extremely_Loud
4477,1262962672.52,14.82,3945.854,0.925,Extremely_Loud
4478,1262963085.629,13.855,42.988,0.925,Violin_Mode
4479,1262963462.113,30.552,2973.356,0.933,Extremely_Loud
4480,1262963871.992,31.57,2463.069,0.989,Extremely_Loud
4481,1262964250.188,48.253,2920.99,0.996,Extremely_Loud
4482,1262964711.551,11.851,61.335,0.996,Tomte
4483,1262967652.336,156.535,3551.692,0.992,Extremely_Loud
4484,1262973315.226,15.265,303.051,0.999,Blip
4485,1262975795.27,7.606,53.578,0.989,Air_Compressor
4486,1262985596.246,55.895,131.936,0.95,Extremely_Loud
4487,1262989309.38,13.511,248.315,1.0,Blip
4488,1262989604.469,7.986,1273.985,0.99,Air_Compressor
4489,1262994367.347,16.194,978.902,0.987,Blip
4490,1262995600.508,11.433,1034.589,0.987,Low_Frequency_Lines
4491,1262997951.936,12.909,89.302,0.985,Tomte
4492,1263007334.156,7.814,820.716,0.908,Air_Compressor
4493,1263008936.164,13.687,1299.963,0.996,Low_Frequency_Lines
4494,1263009004.856,11.172,3817.659,0.997,Blip
4495,1263010913.791,11.482,110.258,0.924,Blip
4496,1263011569.063,8.533,54.468,0.901,Power_Line
4497,1263015766.805,7.538,3202.996,0.998,Air_Compressor
4498,1263016316.934,2302.748,3464.271,0.989,Extremely_Loud
4499,1263020719.953,8.689,1140.999,0.995,Low_Frequency_Burst
4500,1263020945.265,3884.478,2930.829,1.0,Extremely_Loud
4501,1263091739.789,10.866,4027.656,0.998,Whistle
4502,1263091953.059,10.441,372.28,0.99,Whistle
4503,1263092063.422,8.049,269.147,0.928,Whistle
4504,1263092154.773,7.58,368.223,0.973,Whistle
4505,1263093121.68,12.087,316.206,0.999,Whistle
4506,1263093527.867,15.115,386.276,0.998,Whistle
4507,1263094190.195,12.306,441.012,1.0,Whistle
4508,1263094260.461,7.541,369.05,0.972,Whistle
4509,1263094843.066,8.105,384.214,0.995,Whistle
4510,1263094894.693,9.332,372.28,0.998,Whistle
4511,1263096764.375,856.265,3813.464,1.0,Extremely_Loud
4512,1263099722.664,9.613,386.276,0.999,Whistle
4513,1263099891.008,14.735,381.52,1.0,Whistle
4514,1263101020.023,8.816,386.276,1.0,Whistle
4515,1263104042.617,9.037,296.242,0.999,Whistle
4516,1263104368.039,9.423,26.59,1.0,Low_Frequency_Burst
4517,1263117509.451,27.246,3748.139,0.995,Blip
4518,1263117835.852,11.855,386.276,0.982,Whistle
4519,1263117931.367,13.278,242.626,0.974,Whistle
4520,1263118434.211,8.788,309.211,0.998,Whistle
4521,1263118462.371,10.928,399.801,0.999,Whistle
4522,1263118662.523,15.722,383.199,1.0,Whistle
4523,1263118797.488,10.502,330.203,0.998,Whistle
4524,1263118899.097,22.639,3085.125,0.902,Blip
4525,1263118944.664,7.678,386.276,0.982,Whistle
4526,1263118985.508,9.771,353.737,0.999,Whistle
4527,1263119207.336,19.132,383.624,0.999,Whistle
4528,1263129328.334,24.486,91.18,0.943,Tomte
4529,1263129416.711,9.059,1480.649,0.983,Violin_Mode
4530,1263129422.773,8.283,353.079,0.998,Whistle
4531,1263129502.414,13.898,2620.904,0.998,Violin_Mode
4532,1263129511.133,8.473,923.205,0.999,Whistle
4533,1263129691.32,10.796,1995.096,1.0,Whistle
4534,1263129826.336,7.544,1708.063,0.991,Violin_Mode
4535,1263129911.586,13.499,299.019,0.92,Violin_Mode
4536,1263130072.867,8.6,439.32,0.996,Violin_Mode
4537,1263130073.539,11.21,445.387,0.999,Violin_Mode
4538,1263130236.07,8.227,3489.112,0.905,Violin_Mode
4539,1263130311.586,8.872,353.079,0.993,Whistle
4540,1263130318.82,8.913,422.002,0.979,Whistle
4541,1263130465.695,10.126,476.919,0.998,Violin_Mode
4542,1263130788.82,10.249,372.28,0.999,Whistle
4543,1263131028.57,10.867,314.466,1.0,Whistle
4544,1263131094.086,8.178,468.392,0.983,Violin_Mode
4545,1263131241.863,9.5,2606.835,0.977,Violin_Mode
4546,1263131243.387,254.586,3489.112,0.991,Extremely_Loud
4547,1263131282.727,8.493,369.05,0.998,Whistle
4548,1263131531.055,8.725,475.723,0.983,Violin_Mode
4549,1263131767.711,8.944,386.276,0.998,Whistle
4550,1263132097.836,10.139,435.708,0.999,Violin_Mode
4551,1263132127.965,10.769,508.592,0.996,Whistle
4552,1263132128.852,8.559,472.45,0.914,Violin_Mode
4553,1263132130.836,9.381,468.729,0.983,Violin_Mode
4554,1263132392.961,7.66,439.32,0.926,Violin_Mode
4555,1263132481.664,9.557,441.012,0.999,Whistle
4556,1263135231.336,7.929,399.801,0.997,Whistle
4557,1263135781.805,7.763,468.392,0.991,Violin_Mode
4558,1263135920.945,9.867,1152.79,0.967,Whistle
4559,1263159042.637,436.041,2634.428,0.994,Extremely_Loud
4560,1263162228.68,9.501,2417.75,0.998,Whistle
4561,1263162570.455,11.344,133.813,0.908,Tomte
4562,1263169243.075,28.777,2088.348,0.999,Blip
4563,1263172040.203,7.661,45.095,1.0,Air_Compressor
4564,1263172269.883,7.757,47.964,0.993,Air_Compressor
4565,1263175218.977,8.599,3890.788,0.923,Whistle
4566,1263175887.945,13.327,3380.477,0.99,Whistle
4567,1263178272.063,7.963,3255.825,0.994,Power_Line
4568,1263178367.692,10.147,175.97,1.0,Blip
4569,1263178594.32,10.74,638.31,0.999,Whistle
4570,1263178888.523,9.914,445.387,0.976,Violin_Mode
4571,1263179536.461,7.518,263.406,0.999,Violin_Mode
4572,1263181089.004,33.29,89.302,0.923,Tomte
4573,1263181280.102,7.726,326.557,0.954,Violin_Mode
4574,1263181348.367,11.158,441.012,0.94,Whistle
4575,1263181754.664,7.88,427.887,0.919,Whistle
4576,1263182357.945,15.039,399.801,1.0,Whistle
4577,1263182635.461,12.67,2158.079,0.976,Violin_Mode
4578,1263182773.773,8.033,465.89,0.998,Violin_Mode
4579,1263191152.396,13.567,203.982,1.0,Blip
4580,1263195568.836,7.578,46.928,0.996,Air_Compressor
4581,1263196051.531,37.381,61.335,0.992,Extremely_Loud
4582,1263200877.265,10.616,175.97,1.0,Blip
4583,1263201039.324,9.617,55.393,1.0,Scattered_Light
4584,1263201859.012,17.02,1027.87,0.98,Extremely_Loud
4585,1263201937.753,9.084,3484.609,1.0,Blip
4586,1263202100.99,34.864,3133.541,0.999,Extremely_Loud
4587,1263202107.074,66.742,3835.788,0.998,Extremely_Loud
4588,1263202450.238,16.984,3464.271,0.939,Extremely_Loud
4589,1263202872.855,21.65,1228.039,0.962,Extremely_Loud
4590,1263202961.313,10.483,3764.125,0.943,Scattered_Light
4591,1263203083.697,34.234,3409.167,0.92,Extremely_Loud
4592,1263214970.389,10.8,1304.158,0.991,Blip
4593,1263215144.449,15.458,3983.241,0.976,Scattered_Light
4594,1263215914.402,38.919,1514.733,0.963,Extremely_Loud
4595,1263215921.289,13.584,3910.345,0.962,Whistle
4596,1263221605.895,22.147,1299.963,0.956,Extremely_Loud
4597,1263221657.039,16.928,385.859,0.999,Whistle
4598,1263221970.285,25.872,1027.529,0.982,Extremely_Loud
4599,1263222277.145,8.131,26.59,0.965,Low_Frequency_Burst
4600,1263222390.07,32.517,3983.241,0.968,Extremely_Loud
4601,1263222606.301,51.519,3813.464,0.996,Extremely_Loud
4602,1263224833.275,34.85,3350.311,0.998,Extremely_Loud
4603,1263224912.574,28.357,3425.439,0.942,Extremely_Loud
4604,1263224985.02,23.644,3945.854,0.966,Extremely_Loud
4605,1263225058.854,32.636,1850.077,0.998,Extremely_Loud
4606,1263225394.215,53.778,89.302,0.942,Extremely_Loud
4607,1263225655.84,8.864,30.952,0.908,Low_Frequency_Burst
4608,1263225969.982,32.294,3835.788,0.994,Extremely_Loud
4609,1263226351.465,37.904,108.381,1.0,Extremely_Loud
4610,1263226632.184,21.222,3703.979,0.985,Extremely_Loud
4611,1263226688.217,33.437,2836.932,0.991,Extremely_Loud
4612,1263226724.527,29.735,1626.035,0.999,Extremely_Loud
4613,1263226806.367,9.121,3983.241,0.909,Extremely_Loud
4614,1263226937.66,17.362,2672.706,0.9,Extremely_Loud
4615,1263234948.199,13.047,3881.874,0.936,Tomte
4616,1263240867.083,9.913,171.608,1.0,Blip
4617,1263246702.481,8.888,261.596,1.0,Blip
4618,1263248249.063,1520.226,3983.241,1.0,Extremely_Loud
4619,1263254060.749,10.648,146.888,1.0,Blip
4620,1263254484.291,17649.453,3983.241,1.0,Extremely_Loud
4621,1263256486.344,643.376,2757.861,1.0,Extremely_Loud
4622,1263258651.434,909.127,3983.241,1.0,Extremely_Loud
4623,1263258925.838,3259.699,3881.874,1.0,Extremely_Loud
4624,1263258935.207,485.295,3799.787,0.991,Extremely_Loud
4625,1263259949.563,10.269,118.78,0.993,Power_Line
4626,1263261359.102,7.52,465.839,0.996,Violin_Mode
4627,1263262668.43,8.092,470.591,0.994,Violin_Mode
4628,1263263298.867,8.946,264.462,0.956,Violin_Mode
4629,1263263963.93,8.929,441.592,0.937,Violin_Mode
4630,1263263966.617,11.209,460.352,0.978,Whistle
4631,1263264108.086,7.507,463.016,0.901,Violin_Mode
4632,1263264169.852,7.594,461.906,0.983,Violin_Mode
4633,1263264170.242,9.809,482.542,0.988,Violin_Mode
4634,1263264171.977,9.188,2271.544,0.928,Violin_Mode
4635,1263264463.914,7.706,465.625,0.91,Violin_Mode
4636,1263264589.07,8.255,254.813,0.975,Violin_Mode
4637,1263264798.586,8.278,476.919,0.904,Violin_Mode
4638,1263265038.914,7.757,472.45,0.972,Violin_Mode
4639,1263265114.461,16.332,316.332,0.964,Whistle
4640,1263265164.414,8.782,472.567,0.914,Violin_Mode
4641,1263265213.211,13.097,476.919,0.996,Whistle
4642,1263265728.68,11.946,1079.6,0.995,Violin_Mode
4643,1263265729.926,7.61,3015.383,0.993,Violin_Mode
4644,1263265785.93,8.359,457.043,0.958,Violin_Mode
4645,1263265826.102,9.285,2035.767,0.974,Violin_Mode
4646,1263265828.785,24.349,3464.271,0.905,Extremely_Loud
4647,1263265951.148,11.368,435.708,0.993,Whistle
4648,1263266472.023,9.191,472.567,0.994,Violin_Mode
4649,1263266502.648,10.927,490.025,0.992,Violin_Mode
4650,1263266695.617,7.681,472.49,0.922,Violin_Mode
4651,1263266799.367,9.279,466.684,0.997,Violin_Mode
4652,1263266831.648,9.201,465.625,0.992,Violin_Mode
4653,1263266880.867,11.531,441.592,0.986,Whistle
4654,1263267037.508,11.197,441.592,0.962,Violin_Mode
4655,1263267759.07,9.597,441.012,0.955,Extremely_Loud
4656,1263267770.602,8.52,473.429,0.998,Violin_Mode
4657,1263268039.82,7.813,473.429,0.964,Violin_Mode
4658,1263268495.174,765.841,3983.241,0.999,Extremely_Loud
4659,1263268822.117,7.622,2968.069,0.952,Whistle
4660,1263268909.93,9.133,497.019,1.0,Violin_Mode
4661,1263268960.93,1248.151,3983.241,0.971,Extremely_Loud
4662,1263269180.43,8.865,399.801,0.983,Whistle
4663,1263269906.805,16.64,438.132,0.992,Violin_Mode
4664,1263270643.273,10.485,1633.098,0.978,Violin_Mode
4665,1263270787.81,262.352,3985.119,0.905,Blip
4666,1263271356.289,11.014,2530.695,0.992,Violin_Mode
4667,1263271380.047,8.342,113.91,0.952,Power_Line
4668,1263271651.959,127.586,3987.436,1.0,Blip
4669,1263272011.82,11.721,445.387,0.977,Violin_Mode
4670,1263272012.195,12.749,3015.383,0.982,Violin_Mode
4671,1263273079.992,1581.412,3983.241,0.997,Extremely_Loud
4672,1263274924.999,7.56,123.333,0.994,Blip
4673,1263278946.852,9.56,574.835,0.954,Violin_Mode
4674,1263279423.82,8.073,1847.793,0.919,Violin_Mode
4675,1263279866.508,8.562,470.856,0.978,Violin_Mode
4676,1263279927.789,8.506,447.657,0.92,Whistle
4677,1263280092.32,14.108,3703.979,0.988,Low_Frequency_Lines
4678,1263297376.313,50.516,3813.464,0.994,Extremely_Loud
4679,1263299145.342,41.831,89.302,0.963,Extremely_Loud
4680,1263299176.621,8.974,1506.581,0.984,Low_Frequency_Burst
4681,1263299362.525,11.658,905.671,0.999,Violin_Mode
4682,1263299637.219,18.799,3409.167,0.981,Extremely_Loud
4683,1263299887.861,33.003,2378.556,0.998,Extremely_Loud
4684,1263300589.418,24.764,1415.018,0.991,Extremely_Loud
4685,1263301604.582,27.408,61.335,0.931,Extremely_Loud
4686,1263301729.543,84.239,3557.086,1.0,Extremely_Loud
4687,1263301964.504,60.194,2277.907,0.995,Extremely_Loud
4688,1263301999.637,54.52,3030.386,0.998,Extremely_Loud
4689,1263302091.975,44.81,857.679,0.998,Extremely_Loud
4690,1263302339.91,53.043,2823.051,1.0,Extremely_Loud
4691,1263302831.92,44.815,2398.222,0.991,Extremely_Loud
4692,1263302860.906,8.525,3567.056,0.986,Air_Compressor
4693,1263302901.246,46.356,3059.082,0.985,Extremely_Loud
4694,1263302948.59,32.719,3201.357,0.985,Extremely_Loud
4695,1263302952.98,38.871,108.381,0.974,Extremely_Loud
4696,1263302989.871,32.255,3582.116,0.916,Extremely_Loud
4697,1263303165.15,36.791,89.302,0.902,Extremely_Loud
4698,1263303220.855,73.225,108.381,0.973,Extremely_Loud
4699,1263303408.395,16.917,3764.125,0.912,Extremely_Loud
4700,1263303456.395,29.808,3240.109,0.983,Extremely_Loud
4701,1263303517.732,43.426,182.167,0.966,Extremely_Loud
4702,1263303590.09,51.436,676.536,0.995,Extremely_Loud
4703,1263303627.611,38.586,2930.829,0.984,Extremely_Loud
4704,1263303634.277,96.036,3680.246,1.0,Extremely_Loud
4705,1263303638.971,45.026,3240.109,0.95,Extremely_Loud
4706,1263303803.406,36.879,2863.791,0.908,Extremely_Loud
4707,1263303822.982,47.62,3703.979,0.985,Extremely_Loud
4708,1263304015.631,36.849,3590.782,0.956,Extremely_Loud
4709,1263304089.785,65.504,108.381,0.996,Extremely_Loud
4710,1263304710.834,62.832,3680.246,0.997,Extremely_Loud
4711,1263304721.689,107.043,2869.548,0.998,Extremely_Loud
4712,1263304733.693,80.683,1722.411,1.0,Extremely_Loud
4713,1263304747.379,52.475,3582.116,1.0,Extremely_Loud
4714,1263304785.105,7.534,32.829,0.96,Violin_Mode
4715,1263304875.742,120.023,3624.799,1.0,Extremely_Loud
4716,1263305061.715,81.154,2417.106,0.991,Extremely_Loud
4717,1263305349.914,35.586,3908.818,0.983,Extremely_Loud
4718,1263306321.221,13.057,838.521,0.994,Violin_Mode
4719,1263307543.217,41.958,3746.261,0.958,Extremely_Loud
