,GPStime,snr,centralFreq,confidence,label
5234,1247625653.227,7.906,374.989,0.934,Whistle
5235,1247626057.961,7.909,393.761,0.985,Whistle
5236,1247634628.914,8.838,392.345,0.998,Whistle
5237,1247635467.737,37.314,448.89,0.963,Koi_Fish
5238,1247635670.145,389.27,363.574,0.996,Koi_Fish
5239,1247635753.727,8.591,1946.924,0.982,Whistle
5240,1247635763.383,8.032,380.778,0.957,Whistle
5241,1247636271.555,9.823,3226.769,0.995,Whistle
5242,1247637559.059,8.4,352.974,0.992,Whistle
5243,1247637758.145,16.824,73.85,0.997,Tomte
5244,1247638393.273,9.644,352.974,0.987,Whistle
5245,1247639079.352,9.094,375.643,0.986,Whistle
5246,1247639367.536,17.844,3196.601,1.0,Blip
5247,1247640931.043,21.098,241.258,0.928,Koi_Fish
5248,1247641267.291,62.725,3409.167,1.0,Koi_Fish
5249,1247642086.832,105.982,370.246,1.0,Koi_Fish
5250,1247643982.993,165.723,3983.241,1.0,Extremely_Loud
5251,1247646445.836,8.429,380.778,0.979,Whistle
5252,1247646976.18,9.941,375.643,0.98,Whistle
5253,1247647061.125,4667.039,3983.241,1.0,Extremely_Loud
5254,1247650910.695,9.697,373.04,0.998,Whistle
5255,1247653436.914,3476.362,3983.241,1.0,Extremely_Loud
5256,1247657548.445,21.993,3525.103,1.0,Whistle
5257,1247657615.607,42.445,363.574,1.0,Koi_Fish
5258,1247659197.459,30.247,295.994,0.998,Koi_Fish
5259,1247662878.609,19.021,209.621,0.954,Scratchy
5260,1247670140.438,7.737,2651.052,0.999,Low_Frequency_Lines
5261,1247671021.076,8.851,2378.556,0.956,Tomte
5262,1247671071.255,9.118,142.526,1.0,Blip
5263,1247671429.649,57.66,551.908,1.0,Koi_Fish
5264,1247676702.103,59.146,3817.659,0.999,Blip
5265,1247677398.567,8.145,152.274,1.0,Blip
5266,1247678955.286,45.883,3987.436,0.925,Koi_Fish
5267,1247680359.915,13.757,201.12,1.0,Blip
5268,1247680831.101,10.462,198.803,0.972,Blip
5269,1247685396.598,28.104,220.259,0.999,Tomte
5270,1247700730.332,605.969,2920.99,0.979,Extremely_Loud
5271,1247704957.707,7.955,380.778,0.997,Whistle
5272,1247714915.504,25.15,3746.261,0.982,Koi_Fish
5273,1247714993.441,196.282,3983.241,0.985,Extremely_Loud
5274,1247715299.949,17.532,61.335,0.998,Tomte
5275,1247716742.305,13.251,300.273,0.972,Whistle
5276,1247717089.227,8.938,400.083,0.989,Whistle
5277,1247718018.32,9.101,386.276,0.988,Whistle
5278,1247718884.695,9.327,374.984,0.994,Whistle
5279,1247719112.375,4592.559,3835.788,1.0,Extremely_Loud
5280,1247719478.227,12.785,386.276,0.995,Whistle
5281,1247719641.727,9.668,385.35,0.977,Whistle
5282,1247719794.125,8.252,20.195,0.996,Scattered_Light
5283,1247721377.164,8.74,375.643,0.983,Whistle
5284,1247721667.492,11.598,372.28,0.999,Whistle
5285,1247722334.736,12.369,133.813,0.986,Blip
5286,1247723134.961,7.637,374.989,0.985,Whistle
5287,1247723193.117,9.424,375.643,0.98,Whistle
5288,1247724014.898,7.929,378.229,0.922,Whistle
5289,1247725867.938,8.06,20.195,1.0,Low_Frequency_Lines
5290,1247726143.117,9.564,375.643,0.999,Whistle
5291,1247727258.305,7.531,374.989,0.975,Whistle
5292,1247727346.18,9.344,386.276,0.996,Whistle
5293,1247727403.418,128.05,989.711,0.964,Koi_Fish
5294,1247727855.055,9.903,380.778,0.957,Whistle
5295,1247731990.648,8.906,212.794,0.996,Whistle
5296,1247732199.57,10.979,719.797,0.999,Whistle
5297,1247734345.336,9.669,392.345,0.998,Whistle
5298,1247735136.789,10.508,353.737,0.998,Whistle
5299,1247735421.008,11.364,315.039,0.94,Whistle
5300,1247735813.355,152.718,2823.051,0.998,Koi_Fish
5301,1247736135.195,11.086,1983.682,0.992,Whistle
5302,1247737457.586,9.964,2546.243,0.994,Whistle
5303,1247737514.914,10.099,374.816,0.999,Whistle
5304,1247737556.255,17.598,2773.569,1.0,Blip
5305,1247738523.477,7.683,369.854,0.906,Whistle
5306,1247738924.93,8.677,374.816,0.994,Whistle
5307,1247739244.445,8.042,2156.306,0.996,Whistle
5308,1247739270.133,10.071,1730.782,0.989,Whistle
5309,1247739871.004,9.011,386.276,0.993,Whistle
5310,1247739875.324,7.852,394.948,0.997,Whistle
5311,1247739912.336,8.898,394.948,0.992,Whistle
5312,1247740626.773,9.452,1024.539,0.993,Whistle
5313,1247740786.227,15.333,1809.732,0.997,Whistle
5314,1247741860.309,7.64,380.778,0.993,Whistle
5315,1247741910.023,8.912,387.953,0.986,Whistle
5316,1247742735.57,10.778,275.581,0.974,Whistle
5317,1247742817.289,7.879,375.643,0.976,Whistle
5318,1247742849.27,8.209,392.345,0.979,Whistle
5319,1247743804.648,9.148,667.482,0.995,Whistle
5320,1247743813.523,7.949,575.038,0.953,Whistle
5321,1247743953.086,10.724,220.266,0.994,Whistle
5322,1247744188.148,8.174,380.108,0.979,Whistle
5323,1247744684.117,7.714,386.943,0.972,Whistle
5324,1247744946.945,9.539,222.144,0.966,Whistle
5325,1247744999.086,17.155,357.194,0.998,Whistle
5326,1247745771.914,8.454,380.778,0.926,Whistle
5327,1247745779.428,35.319,363.574,1.0,Koi_Fish
5328,1247745871.273,7.565,2554.618,0.935,Whistle
5329,1247745990.008,9.018,369.854,0.969,Whistle
5330,1247746340.93,10.266,452.419,0.987,Whistle
5331,1247746767.945,8.153,386.276,0.98,Whistle
5332,1247748859.598,7.654,352.315,0.986,Whistle
5333,1247759280.633,11.747,278.81,0.961,Whistle
5334,1247759583.532,8.513,211.877,1.0,Blip
5335,1247761070.148,10.272,1367.61,0.998,Whistle
5336,1247761372.279,9.107,123.333,1.0,Blip
5337,1247766514.501,13.469,171.608,1.0,Blip
5338,1247771444.223,21.436,89.302,0.995,Tomte
5339,1247771464.598,79.564,108.381,0.919,Low_Frequency_Burst
5340,1247772692.591,29.874,451.208,0.997,Blip
5341,1247773158.492,18.468,1529.775,0.967,Whistle
5342,1247774729.68,18.531,2558.814,0.959,Whistle
5343,1247774856.07,13.826,310.667,0.982,Whistle
5344,1247774875.443,8.801,168.075,1.0,Blip
5345,1247775849.148,7.887,292.058,0.916,Low_Frequency_Burst
5346,1247779097.732,52.701,3983.241,1.0,Koi_Fish
5347,1247785095.304,9.727,171.608,1.0,Blip
5348,1247790407.07,7.866,372.381,0.96,Whistle
5349,1247790946.896,255.777,2741.265,0.987,Koi_Fish
5350,1247791792.039,8.092,394.948,0.977,Whistle
5351,1247796908.125,8.042,18.815,0.997,Low_Frequency_Lines
5352,1247801239.727,8.273,369.05,0.978,Whistle
5353,1247812187.551,7.546,374.984,0.988,Whistle
5354,1247815871.281,8.367,3703.979,0.999,Low_Frequency_Lines
5355,1247816613.472,9.367,152.274,0.999,Blip
5356,1247816867.508,11.125,372.28,0.989,Whistle
5357,1247845933.471,115.276,3813.464,1.0,Koi_Fish
5358,1247853506.66,15.172,295.994,0.914,Blip
5359,1247854738.333,10.167,207.082,1.0,Blip
5360,1247856424.938,832.631,3249.652,1.0,Extremely_Loud
5361,1247861756.4,160.84,2378.556,1.0,Koi_Fish
5362,1247861763.359,9.698,163.888,0.936,Scratchy
5363,1247862422.526,9.65,841.317,1.0,Blip
5364,1247866311.523,8.733,380.778,0.985,Whistle
5365,1247867620.844,161.965,3504.064,1.0,Scratchy
5366,1247868969.852,9.986,297.465,0.995,Whistle
5367,1247869790.027,8.403,296.67,0.981,Whistle
5368,1247871287.055,8.204,352.974,0.98,Whistle
5369,1247872192.867,7.561,1735.917,0.964,Whistle
5370,1247872987.52,372.447,447.013,0.979,Extremely_Loud
5371,1247874424.523,7.68,374.984,0.988,Whistle
5372,1247875263.414,8.64,316.007,0.993,Whistle
5373,1247875611.102,8.067,280.206,0.991,Whistle
5374,1247876186.18,8.261,273.663,0.984,Whistle
5375,1247876464.223,185.619,3983.241,0.999,Extremely_Loud
5376,1247878429.863,63.177,241.258,0.973,Koi_Fish
5377,1247878748.596,7.703,104.255,1.0,Blip
5378,1247881438.398,8.669,380.778,0.997,Whistle
5379,1247882556.414,9.08,375.643,0.989,Whistle
5380,1247883242.289,9.602,293.279,0.996,Whistle
5381,1247884370.604,8.303,142.526,1.0,Blip
5382,1247884697.773,9.183,374.816,0.997,Whistle
5383,1247885492.539,7.506,374.989,0.99,Whistle
5384,1247886023.539,10.601,375.643,0.997,Whistle
5385,1247886562.68,10.327,375.643,0.996,Whistle
5386,1247890868.523,7.743,3761.178,0.999,Whistle
5387,1247891302.356,19.525,306.584,1.0,Blip
5388,1247892833.914,243.999,1928.011,1.0,Extremely_Loud
5389,1247944496.363,19.812,161.018,0.924,Koi_Fish
5390,1247946083.989,27.806,3987.436,0.961,Blip
5391,1247947916.597,20.477,2402.417,1.0,Blip
5392,1247949515.52,12.205,110.258,0.98,Tomte
5393,1247950951.581,13.766,256.21,1.0,Blip
5394,1247955506.394,11.676,3990.298,0.949,Blip
5395,1247961626.23,15.718,51.198,0.996,Tomte
5396,1247962269.293,13.571,1374.535,0.999,Tomte
5397,1247971592.669,11.961,168.075,1.0,Blip
5398,1247972115.933,16.959,201.12,1.0,Blip
5399,1247979649.387,117.677,3201.357,0.941,Extremely_Loud
5400,1247987071.461,8.405,340.85,0.958,Whistle
5401,1247995146.037,8.164,203.375,1.0,Blip
5402,1247998284.1,68.001,3983.241,0.999,Koi_Fish
5403,1248002956.986,119.912,196.925,0.954,Koi_Fish
5404,1248006095.98,13.431,51.198,0.993,Tomte
5405,1248007516.132,130.155,3990.298,0.999,Repeating_Blips
5406,1248010055.156,9.622,3703.979,0.994,Low_Frequency_Burst
5407,1248032195.145,23.731,2741.265,0.996,Tomte
5408,1248033014.424,132.894,241.258,0.994,Koi_Fish
5409,1248044818.422,66.294,3059.082,1.0,Extremely_Loud
5410,1248045085.646,8.115,3768.32,0.999,Blip
5411,1248047985.426,14.705,3945.854,0.998,Tomte
5412,1248049425.076,16.339,245.453,1.0,Blip
5413,1248049776.975,32.955,3983.241,0.999,Koi_Fish
5414,1248056218.563,7.863,18.295,0.999,Low_Frequency_Lines
5415,1248066035.499,94.75,3983.241,1.0,Koi_Fish
5416,1248066501.125,116.099,2378.556,1.0,Extremely_Loud
5417,1248071916.898,9.14,353.079,0.989,Whistle
5418,1248079061.957,13.373,51.198,0.99,Tomte
5419,1248083088.93,125.45,3983.241,0.994,Extremely_Loud
5420,1248086356.49,8.648,2382.752,0.994,Blip
5421,1248089990.531,9.3,2433.42,0.992,Scratchy
5422,1248094732.701,158.226,2337.938,0.989,Koi_Fish
5423,1248098765.884,44.542,3615.396,0.992,Koi_Fish
5424,1248107466.438,8.279,172.523,0.995,Low_Frequency_Lines
5425,1248112846.934,295.81,3367.249,1.0,Extremely_Loud
5426,1248121534.344,119.495,3892.464,0.998,Scratchy
5427,1248123670.443,8.863,168.075,1.0,Blip
5428,1248123882.276,12.212,248.315,1.0,Blip
5429,1248129864.84,15.767,61.335,0.97,Tomte
5430,1248141668.125,7.745,859.344,0.983,Low_Frequency_Lines
5431,1248142698.495,9.811,165.213,0.999,Blip
5432,1248145445.752,18.925,3703.979,0.986,Blip
5433,1248145838.119,20.056,3617.273,0.995,Blip
5434,1248147093.533,30.363,3985.119,0.987,Koi_Fish
5435,1248150603.816,1681.945,3945.854,0.996,Extremely_Loud
5436,1248153253.054,8.803,256.21,1.0,Blip
5437,1248156614.879,68.906,196.925,0.992,Koi_Fish
5438,1248159577.555,9.26,80.3,1.0,Scratchy
5439,1248161139.242,10.739,52.252,1.0,Low_Frequency_Burst
5440,1248161435.798,101.045,3983.241,1.0,Koi_Fish
5441,1248161594.563,10.581,2464.946,1.0,Scattered_Light
5442,1248161975.982,12.064,89.302,0.991,Tomte
5443,1248162850.648,7.914,39.744,1.0,Scattered_Light
5444,1248162903.656,9.978,2967.5,1.0,Scattered_Light
5445,1248163109.875,2242.838,1267.535,1.0,Extremely_Loud
5446,1248166489.477,8.932,671.884,1.0,Low_Frequency_Burst
5447,1248169337.811,8.057,104.255,1.0,Blip
5448,1248169848.953,9.724,892.125,0.994,Scratchy
5449,1248170936.715,64.174,573.354,1.0,Extremely_Loud
5450,1248171320.406,9.966,1756.293,0.999,Scratchy
5451,1248174575.473,10.58,196.925,0.968,Blip
5452,1248178850.988,291.693,801.362,1.0,Extremely_Loud
5453,1248190084.059,18.263,2378.556,0.989,Tomte
5454,1248190953.537,536.894,1028.149,0.905,Extremely_Loud
5455,1248203413.875,3131.308,3133.541,0.999,Extremely_Loud
5456,1248205454.844,8.039,3082.807,0.952,Scattered_Light
5457,1248206196.094,7.544,1488.125,0.986,Low_Frequency_Lines
5458,1248206603.937,70.945,1036.466,0.999,Koi_Fish
5459,1248213143.44,8.307,390.562,1.0,Blip
5460,1248215039.473,63.157,1028.149,0.926,Koi_Fish
5461,1248221036.781,175.77,1160.79,1.0,Extremely_Loud
5462,1248227431.62,13.421,4003.579,1.0,Blip
5463,1248233248.473,50.256,447.013,0.984,Koi_Fish
5464,1248240545.746,114.733,241.258,0.993,Koi_Fish
5465,1248255804.344,9.186,775.622,0.996,Scratchy
5466,1248259274.401,17.419,306.584,1.0,Blip
5467,1248260248.479,13.173,75.727,0.94,Tomte
5468,1248265636.656,9.126,3751.509,0.994,Scratchy
5469,1248279463.051,8.029,53.292,0.992,Blip
5470,1248279549.008,9.258,20.195,0.999,Low_Frequency_Burst
5471,1248279989.832,23.703,1405.862,0.9,Tomte
5472,1248281333.152,20.134,220.266,0.999,Tomte
5473,1248284607.281,11.296,3409.167,0.997,Low_Frequency_Lines
5474,1248285711.91,132.91,89.302,0.926,Koi_Fish
5475,1248286152.469,13.373,2079.063,0.904,Low_Frequency_Burst
5476,1248287020.906,9.469,26.59,0.995,Scattered_Light
5477,1248287579.801,194.889,1248.333,1.0,Extremely_Loud
5478,1248287702.248,595.416,3006.243,1.0,Extremely_Loud
5479,1248291059.844,10.106,20.195,0.989,Low_Frequency_Burst
5480,1248291415.469,9.591,3006.243,0.995,Low_Frequency_Burst
5481,1248293085.094,8.703,3881.874,0.922,Low_Frequency_Burst
5482,1248299989.914,7.608,2964.093,0.989,Low_Frequency_Burst
5483,1248300702.953,8.32,26.59,1.0,Low_Frequency_Burst
5484,1248301149.131,7.568,53.578,0.916,Blip
5485,1248302040.26,8.917,171.608,0.999,Blip
5486,1248302197.832,18.379,61.335,0.943,Tomte
5487,1248302808.223,14.281,3799.787,0.937,Tomte
5488,1248304143.307,26.741,3983.241,0.97,Koi_Fish
5489,1248304763.709,9.132,61.502,0.912,Blip
5490,1248308627.329,12.585,138.993,1.0,Blip
5491,1248312376.645,13.502,89.302,0.999,Tomte
5492,1248313254.848,50.605,1028.149,0.992,Koi_Fish
5493,1248313983.25,7.61,18.295,0.955,Scattered_Light
5494,1248315827.938,10.826,28.597,0.992,Low_Frequency_Lines
5495,1248316939.742,10.954,3688.79,0.972,Whistle
5496,1248319324.969,14.384,1506.581,0.949,Low_Frequency_Burst
5497,1248324943.594,10.549,3006.243,0.988,Low_Frequency_Burst
5498,1248325121.406,8.595,29.101,0.998,Scattered_Light
5499,1248325424.031,10.354,1563.095,0.999,Low_Frequency_Burst
5500,1248325459.438,7.657,19.969,0.999,Low_Frequency_Lines
5501,1248325565.031,7.588,20.682,0.952,Low_Frequency_Lines
5502,1248325933.889,8.425,80.907,0.998,Blip
5503,1248326426.407,19.595,3987.436,0.997,Blip
5504,1248337430.91,21.672,2964.093,0.965,Tomte
5505,1248344141.832,25.916,1267.535,0.912,Low_Frequency_Burst
5506,1248350936.531,8.06,28.458,0.998,Scattered_Light
5507,1248351213.254,290.64,3983.241,0.989,Extremely_Loud
5508,1248352761.247,11.365,1209.074,0.987,Repeating_Blips
5509,1248356732.922,1157.761,2195.579,0.999,Extremely_Loud
5510,1248358619.719,9.144,29.983,0.997,Scattered_Light
5511,1248363427.438,14.148,3983.241,1.0,Scattered_Light
5512,1248364085.141,8.418,30.952,0.975,Low_Frequency_Burst
5513,1248366781.641,10.937,26.305,1.0,Low_Frequency_Burst
5514,1248366810.531,8.624,355.179,0.964,Low_Frequency_Burst
5515,1248366981.594,14.694,1563.095,0.998,Low_Frequency_Burst
5516,1248367190.094,8.998,94.479,1.0,Scattered_Light
5517,1248367193.438,8.544,30.5,0.999,Low_Frequency_Burst
5518,1248367425.281,8.371,2342.133,0.965,Low_Frequency_Burst
5519,1248367529.969,15.062,3059.082,0.914,Low_Frequency_Burst
5520,1248367799.781,15.842,3813.464,0.985,Low_Frequency_Burst
5521,1248367990.594,15.303,3659.138,0.96,Low_Frequency_Burst
5522,1248367995.391,27.406,2625.649,0.913,Low_Frequency_Burst
5523,1248368409.961,7.668,23.057,0.999,Low_Frequency_Burst
5524,1248368954.906,8.451,3983.241,0.915,Low_Frequency_Lines
5525,1248369518.953,11.083,163.458,0.925,Scratchy
5526,1248369782.531,9.454,3835.788,0.94,Low_Frequency_Burst
5527,1248370162.219,7.941,20.195,0.973,Low_Frequency_Burst
5528,1248370242.007,8.264,217.761,1.0,Blip
5529,1248370461.125,2830.854,3983.241,0.998,Extremely_Loud
5530,1248371923.594,7.526,3734.907,0.999,Low_Frequency_Burst
5531,1248371967.969,7.73,3465.275,0.993,Low_Frequency_Lines
5532,1248372084.969,7.965,20.195,1.0,Low_Frequency_Burst
5533,1248372276.313,8.565,2964.093,0.984,Low_Frequency_Burst
5534,1248372312.781,13.793,1336.34,0.916,Low_Frequency_Burst
5535,1248372483.359,10.344,1850.077,1.0,Low_Frequency_Burst
5536,1248372659.031,8.699,3881.874,0.999,Low_Frequency_Burst
5537,1248372693.031,9.405,31.188,0.994,Low_Frequency_Burst
5538,1248372993.844,2114.046,3703.979,0.993,Extremely_Loud
5539,1248374274.891,7.518,26.59,0.999,Low_Frequency_Burst
5540,1248374460.344,14.914,26.59,0.914,Low_Frequency_Burst
5541,1248374778.281,7.585,20.195,0.999,Low_Frequency_Burst
5542,1248375033.969,13.343,23.057,0.99,Low_Frequency_Lines
5543,1248375218.594,10.661,28.602,1.0,Low_Frequency_Burst
5544,1248375491.563,9.21,3249.652,0.999,Low_Frequency_Lines
5545,1248375535.313,7.559,20.838,0.998,Low_Frequency_Lines
5546,1248376678.438,12.462,3146.814,0.999,Low_Frequency_Lines
5547,1248377118.719,14.721,3881.874,0.992,Low_Frequency_Burst
5548,1248377621.275,47225.41,3983.241,0.999,Extremely_Loud
5549,1248378924.422,9.972,160.491,0.915,Low_Frequency_Burst
5550,1248379004.453,7.972,3703.979,0.995,Low_Frequency_Burst
5551,1248379496.344,26.46,3409.167,0.998,Low_Frequency_Burst
5552,1248379638.781,8.046,20.195,0.995,Low_Frequency_Burst
5553,1248379719.406,10.563,23.057,0.999,Low_Frequency_Burst
5554,1248379995.656,10.953,3703.979,1.0,Low_Frequency_Burst
5555,1248380354.422,8.838,2061.918,1.0,Low_Frequency_Burst
5556,1248380613.641,10.013,4015.263,0.904,Scratchy
5557,1248381149.906,8.829,3983.241,0.996,Low_Frequency_Lines
5558,1248381421.344,17.0,30.952,0.957,Scattered_Light
5559,1248381517.242,9.635,387.953,0.999,Whistle
5560,1248381788.656,11.963,3425.439,0.997,Low_Frequency_Lines
5561,1248382269.719,26.653,3945.854,0.989,Low_Frequency_Burst
5562,1248383087.531,10.502,1839.649,0.979,Low_Frequency_Lines
5563,1248383354.781,9.793,3813.464,1.0,Scattered_Light
5564,1248383662.844,9.925,2417.106,1.0,Low_Frequency_Lines
5565,1248383926.508,7.788,2802.115,0.995,Whistle
5566,1248383964.156,10.757,3728.798,0.951,Low_Frequency_Burst
5567,1248383970.125,27.334,34.747,0.932,Low_Frequency_Lines
5568,1248384002.344,8.273,3835.788,0.999,Low_Frequency_Burst
5569,1248384195.406,17.83,3881.874,0.995,Low_Frequency_Burst
5570,1248384687.602,9.36,380.778,0.959,Whistle
5571,1248385262.781,7.575,26.497,0.99,Low_Frequency_Burst
5572,1248385364.016,7.563,23.057,0.964,Low_Frequency_Burst
5573,1248385439.156,9.639,3703.979,0.998,Low_Frequency_Lines
5574,1248385495.281,11.417,3624.799,0.971,Low_Frequency_Lines
5575,1248385847.156,8.175,18.134,0.999,Low_Frequency_Burst
5576,1248385887.406,9.925,26.59,0.991,Low_Frequency_Burst
5577,1248386565.039,7.899,374.989,0.985,Whistle
5578,1248386696.891,12.445,173.707,0.942,Scratchy
5579,1248387069.43,7.688,20.438,1.0,Low_Frequency_Burst
5580,1248388169.319,13.775,3471.328,1.0,Blip
5581,1248389501.922,16.774,2778.459,0.942,Scratchy
5582,1248389829.031,7.806,572.654,0.991,Low_Frequency_Lines
5583,1248389949.961,8.625,392.345,0.99,Whistle
5584,1248390030.695,7.524,280.397,0.905,Whistle
5585,1248390094.484,11.963,3619.317,0.974,Scratchy
5586,1248390231.82,13.587,386.276,0.992,Whistle
5587,1248390503.688,7.797,18.295,0.999,Low_Frequency_Lines
5588,1248390648.953,10.833,159.376,0.949,Scratchy
5589,1248390664.352,9.359,372.28,0.995,Whistle
5590,1248390764.867,8.625,375.643,0.984,Whistle
5591,1248390872.484,12.03,153.662,0.906,Scratchy
5592,1248391710.047,15.09,189.786,0.948,Scratchy
5593,1248391738.531,8.52,20.195,0.99,Low_Frequency_Burst
5594,1248391887.641,13.365,1237.228,0.963,Whistle
5595,1248392158.383,9.818,312.926,0.996,Whistle
5596,1248392178.844,10.445,2964.093,1.0,Low_Frequency_Lines
5597,1248392538.867,7.661,373.043,0.999,Whistle
5598,1248392727.063,7.952,798.55,1.0,Low_Frequency_Lines
5599,1248392754.766,11.351,176.027,0.941,Scratchy
5600,1248393132.039,13.415,368.244,0.978,Whistle
5601,1248393191.672,11.99,3431.928,0.949,Scratchy
5602,1248393695.422,12.306,260.018,0.982,Scratchy
5603,1248393851.609,11.846,3939.724,0.958,Scratchy
5604,1248394336.703,9.72,590.002,0.984,Scratchy
5605,1248394337.578,9.482,699.375,0.946,Scratchy
5606,1248394598.234,8.079,18.134,0.999,Low_Frequency_Burst
5607,1248394737.031,21.25,2731.998,0.937,Low_Frequency_Burst
5608,1248394876.719,7.9,199.428,0.952,Low_Frequency_Burst
5609,1248395060.156,15.927,3945.854,1.0,Scattered_Light
5610,1248395065.922,11.611,4028.576,0.922,Scratchy
5611,1248395103.047,14.686,265.147,0.974,Scratchy
5612,1248396068.781,10.526,3307.927,0.954,Low_Frequency_Burst
5613,1248396349.703,12.83,177.271,0.947,Scratchy
5614,1248396441.43,10.831,2737.385,0.922,Scratchy
5615,1248396871.328,12.181,3939.724,0.942,Scratchy
5616,1248397210.906,13.921,3983.241,0.911,Low_Frequency_Lines
5617,1248397783.125,10.792,20.195,0.965,Low_Frequency_Lines
5618,1248398603.859,16.023,253.29,0.98,Scratchy
5619,1248398604.297,12.04,255.478,0.952,Scratchy
5620,1248398650.648,10.06,314.27,0.996,Whistle
5621,1248398930.156,15.134,3813.464,0.953,Low_Frequency_Burst
5622,1248398936.094,12.488,2964.093,0.939,Low_Frequency_Burst
5623,1248399054.469,7.606,3001.96,0.971,Low_Frequency_Lines
5624,1248399777.156,9.69,3409.167,0.961,Low_Frequency_Lines
5625,1248399787.844,8.274,973.136,0.996,Low_Frequency_Lines
5626,1248399884.703,10.363,257.278,0.983,Scratchy
5627,1248400022.57,8.684,353.079,0.909,Whistle
5628,1248400597.656,7.553,3464.792,0.999,Low_Frequency_Lines
5629,1248400815.719,8.126,20.195,0.993,Low_Frequency_Lines
5630,1248400943.094,14.938,3908.818,0.986,Low_Frequency_Burst
5631,1248400976.719,16.205,30.952,0.941,Low_Frequency_Burst
5632,1248401007.336,10.085,262.788,0.991,Whistle
5633,1248401374.094,9.608,3908.818,1.0,Low_Frequency_Burst
5634,1248401530.32,7.928,426.036,0.984,Whistle
5635,1248403402.219,9.705,2533.664,1.0,Low_Frequency_Lines
5636,1248403433.359,9.419,2903.867,0.943,Scratchy
5637,1248403475.813,8.304,3490.116,1.0,Low_Frequency_Lines
5638,1248403675.324,8.782,805.179,0.979,Whistle
5639,1248403842.047,17.426,2107.253,0.965,Scratchy
5640,1248404522.271,7.686,109.64,1.0,Blip
5641,1248405310.469,9.005,1928.011,1.0,Low_Frequency_Burst
5642,1248405660.438,9.272,3006.243,0.998,Low_Frequency_Lines
5643,1248405798.156,8.599,20.195,0.974,Low_Frequency_Burst
5644,1248405938.32,7.944,375.643,0.967,Whistle
5645,1248406103.878,1251.908,3983.241,0.998,Extremely_Loud
5646,1248406104.063,94.298,3983.241,0.999,Extremely_Loud
5647,1248407928.156,9.434,26.305,0.961,Low_Frequency_Burst
5648,1248407942.781,9.999,1082.028,1.0,Low_Frequency_Burst
5649,1248407956.734,7.948,26.59,0.955,Low_Frequency_Burst
5650,1248407960.766,8.156,26.497,1.0,Low_Frequency_Burst
5651,1248408454.047,7.555,20.195,0.999,Low_Frequency_Burst
5652,1248408569.281,13.882,3409.167,0.924,Low_Frequency_Burst
5653,1248408668.469,16.186,27.338,0.941,Low_Frequency_Burst
5654,1248408760.344,9.887,3367.249,0.986,Low_Frequency_Burst
5655,1248408807.094,11.74,3799.787,0.999,Scattered_Light
5656,1248409343.344,10.449,1928.268,0.962,Low_Frequency_Lines
5657,1248409345.859,10.041,1028.149,0.999,Low_Frequency_Burst
5658,1248409395.672,10.957,2121.764,0.99,Low_Frequency_Burst
5659,1248409620.516,10.716,26.59,1.0,Low_Frequency_Burst
5660,1248409811.406,8.147,18.134,1.0,Low_Frequency_Burst
5661,1248409904.406,9.05,468.968,0.993,Low_Frequency_Burst
5662,1248409924.672,8.474,20.195,0.991,Low_Frequency_Burst
5663,1248410458.172,19.315,3080.93,0.992,Low_Frequency_Burst
5664,1248410503.328,8.45,28.602,0.99,Low_Frequency_Burst
5665,1248410668.922,9.045,2581.851,0.953,Low_Frequency_Burst
5666,1248410954.875,45.0,2964.093,1.0,Scattered_Light
5667,1248414492.156,17.609,2973.802,0.957,Low_Frequency_Burst
5668,1248414865.813,8.765,18.295,1.0,Low_Frequency_Lines
5669,1248415167.094,7.998,3136.171,0.996,Low_Frequency_Lines
5670,1248416219.156,9.483,3872.13,0.998,Low_Frequency_Lines
5671,1248416537.965,97.416,572.654,0.988,Koi_Fish
5672,1248416611.906,13.508,3582.116,0.973,Low_Frequency_Burst
5673,1248416991.781,10.658,23.057,0.996,Low_Frequency_Burst
5674,1248417965.297,14.393,3746.261,1.0,Scattered_Light
5675,1248418066.734,10.108,3582.116,1.0,Low_Frequency_Burst
5676,1248418140.469,8.791,1361.969,0.937,Low_Frequency_Lines
5677,1248418247.344,11.062,26.59,0.972,Low_Frequency_Lines
5678,1248418734.383,7.659,4014.769,0.927,Whistle
5679,1248445845.43,8.368,276.268,1.0,Whistle
5680,1248447673.031,12.993,220.397,0.988,Low_Frequency_Burst
5681,1248447862.844,8.129,3746.261,0.996,Low_Frequency_Lines
5682,1248447877.031,19.773,3267.727,1.0,Scattered_Light
5683,1248447892.875,18.837,1755.12,0.986,Low_Frequency_Lines
5684,1248448284.969,2621.167,3983.241,1.0,Extremely_Loud
5685,1248450589.094,12.046,3703.979,1.0,Scattered_Light
5686,1248450628.703,11.749,3746.261,1.0,Low_Frequency_Burst
5687,1248450637.844,9.663,2081.292,0.961,Low_Frequency_Lines
5688,1248450720.906,13.87,23.057,1.0,Low_Frequency_Burst
5689,1248450868.109,9.261,23.057,1.0,Low_Frequency_Burst
5690,1248450875.477,8.125,23.057,1.0,Low_Frequency_Burst
5691,1248450936.281,9.886,3427.638,1.0,Low_Frequency_Burst
5692,1248451054.344,11.585,1467.985,0.987,Low_Frequency_Lines
5693,1248451057.531,18.345,3703.979,0.951,Low_Frequency_Burst
5694,1248451073.461,8.773,421.07,0.914,Whistle
