GPStime,snr,label,Q-value
1262369073.313,21.997,Scattered_Light,45.255
1262369122.188,16.584,Scattered_Light,45.255
1262369125.313,29.36,Scattered_Light,45.255
1262369128.313,11.681,Scattered_Light,45.255
1262369145.965,9.711,Blip_Low_Frequency,5.657
1262369154.625,9.411,Scattered_Light,45.255
1262369157.906,9.428,Scattered_Light,45.255
1262369204.738,9.215,Tomte,5.657
1262369218.688,9.559,Scattered_Light,45.255
1262369221.688,50.29,Scattered_Light,45.255
1262369231.625,11.488,Scattered_Light,45.255
1262369235.625,19.219,Scattered_Light,45.255
1262369239.125,13.557,Scattered_Light,45.255
1262369242.188,8.527,Scattered_Light,45.255
1262369245.063,10.592,Scattered_Light,45.255
1262369252.254,38.187,Tomte,5.657
1262369276.688,43.133,Scattered_Light,45.255
1262369305.908,27.841,Tomte,5.657
1262369308.563,66.43,Scattered_Light,45.255
1262369314.813,59.407,Scattered_Light,45.255
1262369321.813,17.599,Scattered_Light,22.627
1262369325.688,7.752,Scattered_Light,45.255
1262369328.938,20.343,Scattered_Light,45.255
1262369335.313,30.62,Scattered_Light,45.255
1262369342.656,8.196,Scattered_Light,22.627
1262369345.938,10.37,Scattered_Light,45.255
1262369348.938,8.113,Scattered_Light,45.255
1262369363.563,19.028,Scattered_Light,22.627
1262369367.063,44.437,Scattered_Light,45.255
1262369376.844,114.723,Scattered_Light,45.255
1262369390.781,128.266,Scattered_Light,45.255
1262369397.813,18.058,Scattered_Light,45.255
1262369398.031,35.411,Scattered_Light,45.255
1262369445.313,23.854,Scattered_Light,45.255
1262369448.688,81.76,Scattered_Light,45.255
1262369455.063,177.71,Scattered_Light,45.255
1262369458.594,51.692,Scattered_Light,22.627
1262369465.188,16.564,Scattered_Light,45.255
1262369468.688,8.74,Scattered_Light,45.255
1262369472.375,16.438,Scattered_Light,45.255
1262369475.938,65.912,Scattered_Light,45.255
1262369486.188,12.172,Scattered_Light,45.255
1262369489.375,11.431,Scattered_Light,45.255
1262369492.656,8.252,Scattered_Light,22.627
1262369522.07,7.811,Fast_Scattering,11.314
1262369541.813,10.628,Scattered_Light,45.255
1262369548.688,7.958,Scattered_Light,45.255
1262369578.234,11.195,Fast_Scattering,22.627
1262369593.313,8.055,Scattered_Light,45.255
1262369657.457,8.498,Blip_Low_Frequency,5.657
1262369674.078,9.217,Fast_Scattering,11.314
1262369683.031,9.229,Scattered_Light,45.255
1262369769.563,18.772,Scattered_Light,45.255
1262369772.438,18.522,Scattered_Light,45.255
1262369775.563,16.646,Scattered_Light,45.255
1262369826.313,44.39,Scattered_Light,45.255
1262369829.688,21.274,Scattered_Light,45.255
1262369833.313,45.465,Scattered_Light,45.255
1262369836.938,23.475,Scattered_Light,45.255
1262369840.125,13.608,Scattered_Light,45.255
1262369843.813,39.48,Scattered_Light,45.255
1262369847.063,30.195,Scattered_Light,45.255
1262369854.188,59.803,Scattered_Light,45.255
1262369857.563,51.167,Scattered_Light,45.255
1262369860.938,33.363,Scattered_Light,45.255
1262369864.438,26.837,Scattered_Light,45.255
1262369867.938,59.893,Scattered_Light,45.255
1262369877.625,12.999,Scattered_Light,22.627
1262369878.125,8.304,Scattered_Light,45.255
1262369907.047,7.722,Fast_Scattering,11.314
1262369917.938,18.902,Scattered_Light,45.255
1262369918.188,41.516,Scattered_Light,45.255
1262369921.063,19.208,Scattered_Light,45.255
1262369924.063,36.684,Scattered_Light,45.255
1262369927.188,13.876,Scattered_Light,45.255
1262369951.188,11.973,Scattered_Light,45.255
1262369954.313,52.927,Scattered_Light,45.255
1262369997.563,15.547,Scattered_Light,45.255
1262370000.938,64.297,Scattered_Light,45.255
1262370004.438,76.361,Scattered_Light,45.255
1262370011.438,50.229,Scattered_Light,45.255
1262370015.406,27.757,Scattered_Light,22.627
1262370018.563,55.385,Scattered_Light,45.255
1262370021.688,14.414,Scattered_Light,45.255
1262370036.727,9.023,Fast_Scattering,11.314
1262370056.375,9.394,Scattered_Light,45.255
1262370079.938,10.975,Scattered_Light,45.255
1262370083.156,32.669,Scattered_Light,45.255
1262370086.438,25.641,Scattered_Light,45.255
1262370090.188,24.768,Scattered_Light,45.255
1262370103.625,14.304,Scattered_Light,45.255
1262370112.938,13.744,Scattered_Light,45.255
1262370137.539,8.203,Fast_Scattering,11.314
1262370139.961,8.984,Fast_Scattering,11.314
1262370153.07,8.209,Fast_Scattering,11.314
1262370165.172,17.034,Fast_Scattering,11.314
1262370169.188,11.344,Scattered_Light,45.255
1262370188.422,7.761,Fast_Scattering,11.314
1262370195.313,29.938,Scattered_Light,45.255
1262370202.313,43.951,Scattered_Light,45.255
1262370210.188,28.62,Scattered_Light,45.255
1262370216.938,108.638,Scattered_Light,45.255
1262370223.875,11.702,Scattered_Light,45.255
1262370242.313,17.599,Scattered_Light,45.255
1262370245.375,11.853,Scattered_Light,22.627
1262370248.563,10.799,Scattered_Light,45.255
1262370251.938,28.805,Scattered_Light,45.255
1262370255.313,13.506,Scattered_Light,45.255
1262370258.438,31.353,Scattered_Light,45.255
1262370261.938,15.66,Scattered_Light,45.255
1262370272.563,8.501,Scattered_Light,45.255
1262370276.188,12.999,Scattered_Light,45.255
1262370279.438,12.518,Scattered_Light,45.255
1262370316.938,10.983,Scattered_Light,45.255
1262370320.063,9.777,Scattered_Light,45.255
1262370323.188,12.663,Scattered_Light,45.255
1262370326.813,11.509,Scattered_Light,45.255
1262370330.188,8.901,Scattered_Light,45.255
1262370367.254,9.563,Whistle,45.255
1262370379.711,11.244,Fast_Scattering,11.314
1262370389.438,7.971,Scattered_Light,45.255
1262370392.625,16.754,Scattered_Light,45.255
1262370404.262,40.437,Tomte,5.657
1262370434.188,9.3,Scattered_Light,45.255
1262370437.781,37.942,Scattered_Light,45.255
1262370441.125,8.602,Scattered_Light,45.255
1262370448.563,18.511,Scattered_Light,45.255
1262370451.938,43.209,Scattered_Light,45.255
1262370455.063,15.662,Scattered_Light,45.255
1262370465.438,85.181,Scattered_Light,45.255
1262370468.813,20.126,Scattered_Light,45.255
1262370472.188,52.111,Scattered_Light,45.255
1262370475.086,7.755,Fast_Scattering,11.314
1262370483.813,23.762,Scattered_Light,45.255
1262370487.344,23.649,Scattered_Light,45.255
1262370495.242,12.782,Whistle,45.255
1262370504.125,8.26,Scattered_Light,45.255
1262370507.188,11.777,Scattered_Light,45.255
1262370510.125,9.802,Scattered_Light,45.255
1262370612.875,11.698,Scattered_Light,45.255
1262370615.938,18.407,Scattered_Light,45.255
1262370619.125,13.86,Scattered_Light,45.255
1262370622.188,11.587,Scattered_Light,45.255
1262370625.188,31.574,Scattered_Light,45.255
1262370628.375,10.54,Scattered_Light,45.255
1262370647.611,15.91,Tomte,5.657
1262370658.063,12.305,Scattered_Light,45.255
1262370661.188,35.843,Scattered_Light,45.255
1262370667.625,12.822,Scattered_Light,45.255
1262370737.375,8.095,Scattered_Light,45.255
1262370781.438,9.057,Scattered_Light,45.255
1262370784.875,16.364,Scattered_Light,45.255
1262370822.188,9.07,Scattered_Light,45.255
1262370825.469,20.262,Scattered_Light,45.255
1262370829.063,9.498,Scattered_Light,45.255
1262370850.875,28.693,Scattered_Light,45.255
1262370854.313,18.674,Scattered_Light,45.255
1262370857.938,65.459,Scattered_Light,45.255
1262370861.719,32.689,Scattered_Light,45.255
1262370865.188,57.195,Scattered_Light,45.255
1262370869.188,55.537,Scattered_Light,45.255
1262370879.188,186.963,Scattered_Light,45.255
1262370885.938,54.28,Scattered_Light,45.255
1262370890.188,8.838,Scattered_Light,45.255
1262370897.063,17.368,Scattered_Light,45.255
1262370900.688,24.536,Scattered_Light,22.627
1262370925.438,38.154,Scattered_Light,45.255
1262370932.406,14.697,Scattered_Light,22.627
1262370963.688,16.5,Scattered_Light,45.255
1262370966.938,16.813,Scattered_Light,45.255
1262371020.563,53.492,Scattered_Light,45.255
1262371023.688,12.464,Scattered_Light,45.255
1262371026.688,8.092,Scattered_Light,45.255
1262371029.688,10.356,Scattered_Light,45.255
1262371050.625,10.596,Scattered_Light,45.255
1262371054.188,36.154,Scattered_Light,45.255
1262371057.625,9.12,Scattered_Light,45.255
1262371071.242,25.191,Whistle,45.255
1262371120.635,14.844,Tomte,5.657
1262371130.063,45.016,Scattered_Light,45.255
1262371137.063,7.558,Scattered_Light,45.255
1262371175.063,57.355,Scattered_Light,45.255
1262371181.625,19.153,Scattered_Light,45.255
1262371184.875,9.226,Scattered_Light,45.255
1262371222.938,44.977,Scattered_Light,45.255
1262371226.688,62.696,Scattered_Light,45.255
1262371248.563,73.685,Scattered_Light,45.255
1262371284.938,7.743,Scattered_Light,45.255
1262371288.063,39.051,Scattered_Light,45.255
1262371291.313,39.215,Scattered_Light,45.255
1262371294.938,7.906,Scattered_Light,45.255
1262371298.688,60.774,Scattered_Light,45.255
1262371302.063,24.303,Scattered_Light,45.255
1262371356.703,9.333,Fast_Scattering,22.627
1262371359.117,9.722,Fast_Scattering,11.314
1262371365.672,8.324,Fast_Scattering,11.314
1262371379.438,13.859,Scattered_Light,45.255
1262371385.813,9.582,Scattered_Light,45.255
1262371424.063,9.023,Scattered_Light,45.255
1262371427.313,51.848,Scattered_Light,45.255
1262371430.438,9.985,Scattered_Light,45.255
1262371455.254,13.456,Whistle,22.627
1262371513.938,66.252,Scattered_Light,45.255
1262371520.438,61.839,Scattered_Light,45.255
1262371553.438,9.976,Scattered_Light,45.255
1262371556.313,7.643,Scattered_Light,45.255
1262371567.125,8.497,Scattered_Light,45.255
1262371570.188,38.901,Scattered_Light,45.255
1262371573.188,8.242,Scattered_Light,45.255
1262371576.375,27.568,Scattered_Light,45.255
1262371579.625,15.8,Scattered_Light,45.255
1262371601.563,75.404,Scattered_Light,45.255
1262371607.875,14.312,Scattered_Light,45.255
1262371611.813,10.008,Scattered_Light,45.255
1262371615.313,74.704,Scattered_Light,45.255
1262371621.875,32.839,Scattered_Light,45.255
1262371624.938,10.119,Scattered_Light,45.255
1262371671.875,17.141,Scattered_Light,45.255
1262371687.188,7.679,Scattered_Light,45.255
1262371805.938,133.455,Scattered_Light,45.255
1262371843.813,12.275,Scattered_Light,22.627
1262371853.813,183.162,Scattered_Light,45.255
1262371867.563,78.248,Scattered_Light,45.255
1262371874.813,34.556,Scattered_Light,45.255
1262371878.188,14.646,Scattered_Light,45.255
1262371897.188,35.998,Scattered_Light,45.255
1262371900.438,24.634,Scattered_Light,45.255
1262371951.875,16.6,Scattered_Light,45.255
1262371955.188,8.305,Scattered_Light,45.255
1262371982.563,42.233,Scattered_Light,45.255
1262371988.625,19.843,Scattered_Light,45.255
1262371991.813,25.685,Scattered_Light,45.255
1262372099.688,110.044,Scattered_Light,45.255
1262372106.563,28.007,Scattered_Light,45.255
1262372110.125,10.746,Scattered_Light,45.255
1262372113.438,34.681,Scattered_Light,45.255
1262372116.563,8.883,Scattered_Light,45.255
1262372120.125,31.378,Scattered_Light,45.255
1262372123.313,35.622,Scattered_Light,45.255
1262372126.563,8.684,Scattered_Light,45.255
1262372163.563,7.773,Scattered_Light,45.255
1262372169.563,7.886,Scattered_Light,45.255
1262372172.438,17.45,Scattered_Light,45.255
1262372175.813,74.91,Scattered_Light,45.255
1262372182.938,72.633,Scattered_Light,45.255
1262372186.313,23.889,Scattered_Light,45.255
1262372189.563,39.465,Scattered_Light,45.255
1262372200.375,18.027,Scattered_Light,45.255
1262372224.563,33.124,Scattered_Light,45.255
1262372228.188,7.615,Scattered_Light,45.255
1262372231.875,23.996,Scattered_Light,45.255
1262372235.063,26.157,Scattered_Light,45.255
1262372241.375,11.727,Scattered_Light,45.255
1262372244.813,58.326,Scattered_Light,45.255
1262372248.125,17.152,Scattered_Light,45.255
1262372265.438,75.078,Scattered_Light,45.255
1262372315.389,10.211,Blip_Low_Frequency,5.657
1262372322.758,7.799,Fast_Scattering,11.314
1262372326.859,7.807,Fast_Scattering,11.314
1262372329.297,16.443,Fast_Scattering,11.314
1262372336.297,11.938,Fast_Scattering,11.314
1262372368.82,8.809,Fast_Scattering,11.314
1262372406.688,23.609,Scattered_Light,45.255
1262372410.225,35.724,Fast_Scattering,5.657
1262372412.813,72.645,Scattered_Light,45.255
1262372419.688,52.403,Scattered_Light,45.255
1262372426.594,9.763,Scattered_Light,45.255
1262372433.18,10.502,Fast_Scattering,11.314
1262372435.609,8.349,Fast_Scattering,11.314
1262372472.945,10.148,Fast_Scattering,11.314
1262372482.938,149.022,Scattered_Light,45.255
1262372490.063,166.356,Scattered_Light,45.255
1262372496.688,91.193,Scattered_Light,45.255
1262372512.246,23.204,Tomte,5.657
1262372531.547,9.033,Fast_Scattering,11.314
1262372538.578,11.532,Fast_Scattering,22.627
1262372550.953,8.256,Fast_Scattering,11.314
1262372569.078,8.136,Fast_Scattering,22.627
1262372583.563,24.01,Scattered_Light,45.255
1262372602.688,36.266,Scattered_Light,45.255
1262372606.063,11.28,Scattered_Light,45.255
1262372609.313,45.795,Scattered_Light,45.255
1262372612.688,13.246,Scattered_Light,45.255
1262372631.063,25.76,Scattered_Light,45.255
1262372634.188,15.322,Scattered_Light,45.255
1262372637.313,32.159,Scattered_Light,45.255
1262372640.563,23.961,Scattered_Light,45.255
1262372643.938,15.515,Scattered_Light,45.255
1262372647.438,16.668,Scattered_Light,45.255
1262372651.063,55.302,Scattered_Light,45.255
1262372654.313,27.817,Scattered_Light,45.255
1262372657.563,20.029,Scattered_Light,45.255
1262372661.125,13.135,Scattered_Light,22.627
1262372671.563,54.217,Scattered_Light,45.255
1262372675.063,30.776,Scattered_Light,45.255
1262372678.563,53.448,Scattered_Light,45.255
1262372681.938,46.439,Scattered_Light,45.255
1262372685.375,15.683,Scattered_Light,45.255
1262372688.875,8.793,Scattered_Light,45.255
1262372692.688,58.393,Scattered_Light,45.255
1262372696.375,9.737,Scattered_Light,45.255
1262372720.938,8.36,Scattered_Light,45.255
1262372724.688,9.411,Scattered_Light,45.255
1262372728.063,7.908,Scattered_Light,45.255
1262372751.813,8.259,Scattered_Light,45.255
1262372754.938,59.199,Scattered_Light,45.255
1262372761.813,38.721,Scattered_Light,45.255
1262372765.094,36.054,Scattered_Light,45.255
1262372768.375,10.594,Scattered_Light,45.255
1262372798.408,33.677,Tomte,5.657
1262372807.188,55.213,Scattered_Light,45.255
1262372880.875,10.583,Scattered_Light,45.255
1262372884.563,25.694,Scattered_Light,45.255
1262372887.563,88.105,Scattered_Light,45.255
1262372894.063,134.555,Scattered_Light,45.255
1262372900.938,55.055,Scattered_Light,45.255
1262372907.438,40.28,Scattered_Light,45.255
1262372955.688,34.65,Scattered_Light,45.255
1262372959.063,88.969,Scattered_Light,45.255
1262372970.063,10.867,Scattered_Light,45.255
1262372974.188,32.334,Scattered_Light,45.255
1262372980.938,39.198,Scattered_Light,45.255
1262373054.375,8.651,Scattered_Light,45.255
1262373074.047,8.766,Fast_Scattering,11.314
1262373076.922,9.156,Fast_Scattering,11.314
1262373080.203,10.306,Fast_Scattering,22.627
1262373083.484,18.938,Fast_Scattering,22.627
1262373089.313,42.928,Scattered_Light,45.255
1262373101.969,68.442,Scattered_Light,22.627
1262373102.188,18.537,Scattered_Light,22.627
1262373108.406,47.105,Scattered_Light,22.627
1262373111.656,71.26,Scattered_Light,45.255
1262373115.094,152.983,Scattered_Light,45.255
1262373121.938,252.988,Scattered_Light,45.255
1262373131.938,27.291,Scattered_Light,45.255
1262373140.063,13.193,Scattered_Light,45.255
1262373143.313,24.159,Scattered_Light,45.255
1262373146.813,20.784,Scattered_Light,22.627
1262373150.313,17.599,Scattered_Light,45.255
1262373154.063,13.814,Scattered_Light,45.255
1262373157.688,38.768,Scattered_Light,45.255
1262373164.438,30.071,Scattered_Light,45.255
1262373167.688,18.524,Scattered_Light,45.255
1262373171.313,22.3,Scattered_Light,45.255
1262373174.688,24.361,Scattered_Light,45.255
1262373177.938,32.562,Scattered_Light,45.255
1262373181.188,26.824,Scattered_Light,45.255
1262373184.563,25.422,Scattered_Light,22.627
1262373205.875,183.591,Scattered_Light,45.255
1262373212.813,35.268,Scattered_Light,45.255
1262373216.313,31.73,Scattered_Light,45.255
1262373219.813,42.696,Scattered_Light,45.255
1262373263.125,16.077,Scattered_Light,45.255
1262373270.125,12.929,Scattered_Light,45.255
1262373273.625,19.089,Scattered_Light,45.255
1262373300.063,147.502,Scattered_Light,45.255
1262373306.688,167.29,Scattered_Light,45.255
1262373313.688,48.421,Scattered_Light,45.255
1262373317.188,31.73,Scattered_Light,22.627
1262373320.938,107.967,Scattered_Light,45.255
1262373334.063,31.796,Scattered_Light,45.255
1262373394.875,10.853,Scattered_Light,45.255
1262373398.063,33.648,Scattered_Light,45.255
1262373401.688,65.41,Scattered_Light,45.255
1262373408.313,120.724,Scattered_Light,45.255
1262373421.938,25.715,Scattered_Light,45.255
1262373422.063,31.933,Scattered_Light,45.255
1262373428.813,96.133,Scattered_Light,45.255
1262373444.938,10.925,Scattered_Light,45.255
1262373448.625,20.64,Scattered_Light,45.255
1262373508.938,87.857,Scattered_Light,45.255
1262373531.688,12.984,Low_Frequency_Lines,22.627
1262373537.813,20.564,Scattered_Light,45.255
1262373541.188,28.25,Scattered_Light,45.255
1262373542.125,12.081,Scattered_Light,45.255
1262373545.125,9.593,Scattered_Light,45.255
1262373555.125,23.469,Scattered_Light,45.255
1262373558.375,11.171,Scattered_Light,45.255
1262373672.625,31.735,Scattered_Light,45.255
1262373675.938,44.936,Scattered_Light,45.255
1262373695.227,16.095,Whistle,45.255
1262373698.313,9.507,Scattered_Light,45.255
1262373711.875,20.485,Scattered_Light,45.255
1262373790.813,14.639,Scattered_Light,45.255
1262373794.063,44.744,Scattered_Light,45.255
1262373797.188,63.238,Scattered_Light,45.255
1262373800.563,72.833,Scattered_Light,45.255
1262373803.938,58.939,Scattered_Light,45.255
1262373807.688,34.089,Scattered_Light,45.255
1262373811.313,47.993,Scattered_Light,45.255
1262373814.688,57.24,Scattered_Light,45.255
1262373817.813,48.064,Scattered_Light,45.255
1262373821.313,45.314,Scattered_Light,45.255
1262373824.563,41.657,Scattered_Light,45.255
1262373827.813,16.672,Scattered_Light,45.255
1262373830.688,17.767,Scattered_Light,45.255
1262373834.688,13.81,Scattered_Light,45.255
1262373838.875,9.595,Scattered_Light,45.255
1262373845.688,62.973,Scattered_Light,45.255
1262373867.188,7.811,Scattered_Light,45.255
1262373870.563,10.625,Scattered_Light,45.255
1262373888.234,7.728,Fast_Scattering,11.314
1262373891.141,8.776,Fast_Scattering,11.314
1262373902.063,13.117,Scattered_Light,45.255
1262373936.938,13.72,Scattered_Light,45.255
1262373940.313,62.731,Scattered_Light,45.255
1262373943.813,63.761,Scattered_Light,45.255
1262373947.125,33.987,Scattered_Light,45.255
1262373972.563,7.693,Scattered_Light,45.255
1262373975.688,9.769,Scattered_Light,45.255
1262373986.875,13.263,Scattered_Light,45.255
1262373990.188,14.668,Scattered_Light,45.255
1262374008.313,9.188,Scattered_Light,45.255
1262374011.563,30.327,Scattered_Light,45.255
1262374025.563,8.908,Scattered_Light,45.255
1262374044.063,108.767,Scattered_Light,45.255
1262374056.406,7.881,Scattered_Light,45.255
1262374062.813,63.042,Scattered_Light,45.255
1262374065.938,10.214,Scattered_Light,45.255
1262374099.479,9.258,Blip_Low_Frequency,5.657
1262374103.984,9.304,Fast_Scattering,22.627
1262374134.938,155.814,Scattered_Light,45.255
1262374142.031,48.778,Scattered_Light,45.255
1262374145.063,20.359,Scattered_Light,45.255
1262374153.125,7.822,Scattered_Light,45.255
1262374156.813,31.88,Scattered_Light,45.255
1262374160.313,56.886,Scattered_Light,45.255
1262374166.813,22.37,Scattered_Light,45.255
1262374182.938,18.667,Scattered_Light,45.255
1262374186.438,20.279,Scattered_Light,45.255
1262374197.313,86.906,Scattered_Light,45.255
1262374200.688,46.729,Scattered_Light,45.255
1262374204.188,42.665,Scattered_Light,45.255
1262374207.563,32.813,Scattered_Light,45.255
1262374218.063,10.399,Scattered_Light,22.627
1262374221.625,12.981,Scattered_Light,45.255
1262374224.875,8.501,Scattered_Light,45.255
1262374228.563,15.041,Scattered_Light,45.255
1262374232.063,20.94,Scattered_Light,45.255
1262374235.438,40.591,Scattered_Light,45.255
1262374238.906,27.859,Scattered_Light,45.255
1262374242.875,10.861,Scattered_Light,45.255
1262374247.063,13.382,Scattered_Light,45.255
1262374269.773,24.825,Tomte,5.657
1262374297.313,26.857,Scattered_Light,45.255
1262374307.281,235.15,Scattered_Light,45.255
1262374321.938,11.035,Scattered_Light,45.255
1262374322.125,9.483,Scattered_Light,45.255
1262374325.563,8.542,Scattered_Light,45.255
1262374355.563,34.531,Scattered_Light,45.255
1262374366.03,12.886,Blip,5.657
1262374371.425,442.139,Extremely_Loud,5.657
1262374399.313,9.619,Scattered_Light,45.255
1262374405.313,13.032,Scattered_Light,22.627
1262374408.625,14.873,Scattered_Light,45.255
1262374419.313,9.246,Scattered_Light,45.255
1262374434.438,86.877,Scattered_Light,45.255
1262374443.938,28.945,Scattered_Light,45.255
1262374464.055,7.888,Fast_Scattering,11.314
1262374491.192,270.59,Extremely_Loud,22.627
1262374500.563,44.755,Scattered_Light,45.255
1262374504.438,21.416,Scattered_Light,45.255
1262374507.938,18.486,Scattered_Light,45.255
1262374511.875,16.181,Scattered_Light,45.255
1262374527.563,33.318,Scattered_Light,45.255
1262374534.063,130.362,Scattered_Light,45.255
1262374547.375,13.448,Scattered_Light,45.255
1262374550.938,30.546,Scattered_Light,45.255
1262374554.188,40.375,Scattered_Light,45.255
1262374557.625,8.042,Scattered_Light,45.255
1262374577.813,20.319,Scattered_Light,45.255
1262374581.063,28.944,Scattered_Light,45.255
1262374584.438,25.546,Scattered_Light,45.255
1262374587.938,67.54,Scattered_Light,45.255
1262374591.438,58.052,Scattered_Light,45.255
1262374594.688,33.193,Scattered_Light,45.255
1262374598.188,29.272,Scattered_Light,45.255
1262374631.313,19.464,Scattered_Light,45.255
1262374648.438,14.47,Scattered_Light,45.255
1262374651.688,41.168,Scattered_Light,45.255
1262374658.563,37.724,Scattered_Light,45.255
1262374662.063,23.4,Scattered_Light,45.255
1262374687.125,14.748,Scattered_Light,45.255
1262374690.625,18.437,Scattered_Light,45.255
1262374694.125,11.894,Scattered_Light,45.255
1262374700.625,12.558,Scattered_Light,45.255
1262374718.813,21.376,Scattered_Light,45.255
1262374722.313,21.231,Scattered_Light,45.255
1262374725.813,46.592,Scattered_Light,45.255
1262374729.063,54.837,Scattered_Light,45.255
1262374732.813,52.918,Scattered_Light,45.255
1262374735.938,76.345,Scattered_Light,45.255
1262374739.438,91.294,Scattered_Light,45.255
1262374742.938,46.693,Scattered_Light,45.255
1262374746.813,20.444,Scattered_Light,45.255
1262374750.813,35.078,Scattered_Light,45.255
1262374754.188,95.227,Scattered_Light,45.255
1262374757.563,78.858,Scattered_Light,45.255
1262374760.813,44.455,Scattered_Light,45.255
1262374769.016,8.1,Fast_Scattering,22.627
1262374772.813,13.872,Scattered_Light,22.627
1262374776.063,20.223,Scattered_Light,45.255
1262374779.813,23.914,Scattered_Light,45.255
1262374783.438,10.908,Scattered_Light,22.627
1262374795.188,11.103,Scattered_Light,22.627
1262374798.688,16.454,Scattered_Light,45.255
1262374802.063,73.651,Scattered_Light,45.255
1262374808.875,122.84,Scattered_Light,45.255
1262374812.438,73.697,Scattered_Light,45.255
1262374815.938,74.618,Scattered_Light,45.255
1262374819.313,30.329,Scattered_Light,45.255
1262374822.813,13.988,Scattered_Light,45.255
1262374843.375,10.916,Scattered_Light,45.255
1262374857.688,31.347,Scattered_Light,45.255
1262374860.938,30.023,Scattered_Light,45.255
1262374864.438,58.965,Scattered_Light,45.255
1262374867.938,37.327,Scattered_Light,45.255
1262374871.313,59.483,Scattered_Light,45.255
1262374877.938,15.853,Scattered_Light,45.255
1262374890.188,20.077,Scattered_Light,45.255
1262374893.688,75.058,Scattered_Light,45.255
1262374897.063,85.504,Scattered_Light,45.255
1262374901.063,37.618,Scattered_Light,45.255
1262374904.313,12.401,Scattered_Light,45.255
1262374940.563,11.336,Scattered_Light,45.255
1262374943.563,36.976,Scattered_Light,45.255
1262374946.938,52.307,Scattered_Light,45.255
1262374949.641,12.864,Fast_Scattering,22.627
1262374952.883,8.129,Fast_Scattering,11.314
1262375005.125,23.457,Scattered_Light,45.255
1262375008.375,11.765,Scattered_Light,45.255
1262375014.563,8.986,Scattered_Light,45.255
1262375017.688,37.138,Scattered_Light,45.255
1262375021.313,39.426,Scattered_Light,45.255
1262375024.688,49.214,Scattered_Light,45.255
1262375031.688,121.899,Scattered_Light,45.255
1262375035.188,41.748,Scattered_Light,45.255
1262375038.563,43.232,Scattered_Light,45.255
1262375041.938,41.27,Scattered_Light,45.255
1262375045.438,60.39,Scattered_Light,45.255
1262375049.063,74.197,Scattered_Light,45.255
1262375052.438,60.378,Scattered_Light,45.255
1262375055.875,82.259,Scattered_Light,45.255
1262375059.063,78.461,Scattered_Light,45.255
1262375062.813,41.427,Scattered_Light,45.255
1262375066.438,25.459,Scattered_Light,22.627
1262375070.563,15.85,Scattered_Light,45.255
1262375074.063,26.976,Scattered_Light,45.255
1262375080.688,80.727,Scattered_Light,45.255
1262375084.188,76.737,Scattered_Light,45.255
1262375087.188,45.065,Scattered_Light,45.255
1262375090.438,12.703,Scattered_Light,45.255
1262375093.313,8.359,Scattered_Light,22.627
1262375128.063,26.444,Scattered_Light,45.255
1262375134.563,110.292,Scattered_Light,45.255
1262375138.063,51.833,Scattered_Light,45.255
1262375141.688,23.25,Scattered_Light,45.255
1262375151.563,178.551,Scattered_Light,45.255
1262375154.688,165.067,Scattered_Light,45.255
1262375158.188,62.019,Scattered_Light,45.255
1262375165.563,74.485,Scattered_Light,45.255
1262375172.688,105.642,Scattered_Light,45.255
1262375176.094,36.144,Scattered_Light,22.627
1262375179.938,87.796,Scattered_Light,45.255
1262375183.188,35.148,Scattered_Light,45.255
1262375212.063,25.742,Scattered_Light,45.255
1262375215.313,7.752,Scattered_Light,45.255
1262375226.688,10.44,Scattered_Light,45.255
1262375230.063,9.219,Scattered_Light,45.255
1262375233.813,16.499,Scattered_Light,45.255
1262375237.188,27.072,Scattered_Light,45.255
1262375244.156,89.84,Scattered_Light,45.255
1262375247.688,79.304,Scattered_Light,45.255
1262375251.063,70.036,Scattered_Light,45.255
1262375262.063,130.804,Scattered_Light,45.255
1262375272.156,19.109,Scattered_Light,22.627
1262375275.688,20.528,Scattered_Light,45.255
1262375293.438,9.926,Scattered_Light,22.627
1262375300.063,10.009,Scattered_Light,45.255
1262375307.563,13.993,Scattered_Light,45.255
1262375311.563,12.048,Scattered_Light,45.255
1262375315.375,40.448,Scattered_Light,45.255
1262375332.313,17.961,Scattered_Light,45.255
1262375335.813,66.338,Scattered_Light,45.255
1262375351.375,12.136,Scattered_Light,45.255
1262375355.188,7.981,Scattered_Light,45.255
1262375362.313,24.857,Scattered_Light,45.255
1262375362.313,24.857,Scattered_Light,45.255
1262375404.938,227.233,Scattered_Light,45.255
1262375478.938,20.08,Scattered_Light,45.255
1262375482.688,25.189,Scattered_Light,45.255
1262375486.313,54.555,Scattered_Light,45.255
1262375504.438,288.396,Scattered_Light,45.255
1262375514.438,156.295,Scattered_Light,45.255
1262375548.375,11.768,Scattered_Light,45.255
1262375555.313,66.047,Scattered_Light,45.255
1262375558.813,66.247,Scattered_Light,45.255
1262375562.188,45.241,Scattered_Light,45.255
1262375565.938,16.493,Scattered_Light,45.255
1262375569.063,7.924,Scattered_Light,45.255
1262375604.563,82.042,Scattered_Light,45.255
1262375611.188,23.772,Scattered_Light,45.255
1262375618.313,34.811,Scattered_Light,45.255
1262375621.563,14.777,Scattered_Light,45.255
1262375624.938,12.22,Scattered_Light,45.255
1262375628.438,10.043,Scattered_Light,45.255
1262375631.938,11.767,Scattered_Light,45.255
