GPStime,snr,label,Q-value
1261345629.166,114.733,Koi_Fish,5.657
1261346822.009,17.109,Blip,5.657
1261347798.197,7.953,Blip_Low_Frequency,5.657
1261350973.02,17.117,Tomte,5.657
1261351562.866,7.57,Blip,5.657
1261354361.905,15.01,Blip,5.657
1261356459.84,8.02,Blip,5.657
1261356550.863,952.853,Extremely_Loud,11.314
1261356739.332,13.734,Tomte,5.657
1261357572.611,94.189,Koi_Fish,5.657
1261359088.745,106.756,Koi_Fish,5.657
1261359669.408,9.07,Blip,5.657
1261361223.09,17.882,Tomte,5.657
1261361367.957,9.942,Blip_Low_Frequency,5.657
1261362348.147,15.167,Blip,5.657
1261363837.294,338.563,Koi_Fish,5.657
1261363878.596,44.107,Koi_Fish,5.657
1261364208.676,1341.068,Extremely_Loud,5.657
1261365078.004,1314.342,Extremely_Loud,11.314
1261366051.402,11.05,Tomte,5.657
1261371915.996,4151.355,Extremely_Loud,11.314
1261373032.121,16.004,Tomte,5.657
1261373509.813,11.721,Scattered_Light,45.255
1261374623.188,9.147,Scattered_Light,45.255
1261384184.75,9.141,Low_Frequency_Burst,5.657
1261386264.314,8.757,Blip_Low_Frequency,5.657
1261386301.125,9.148,Low_Frequency_Lines,45.255
1261386899.301,9.402,Blip_Low_Frequency,5.657
1261387348.75,9.855,Low_Frequency_Lines,45.255
1261391778.973,13.326,Tomte,5.657
1261394147.375,9.977,Low_Frequency_Lines,45.255
1261400992.191,8.346,Tomte,5.657
1261401331.542,355.881,Koi_Fish,5.657
1261401800.867,8.523,Fast_Scattering,5.657
1261402659.723,9.845,Tomte,5.657
1261403000.93,7.662,Tomte,5.657
1261404501.016,8.357,Fast_Scattering,11.314
1261406523.547,7.773,Fast_Scattering,11.314
1261408326.375,7.576,Low_Frequency_Lines,45.255
1261408577.431,25.984,Blip,5.657
1261410052.119,12.089,Blip,5.657
1261411600.696,1804.65,Extremely_Loud,5.657
1261411747.092,65.918,Koi_Fish,5.657
1261413027.896,8.427,Blip_Low_Frequency,5.657
1261417482.949,8.426,Blip_Low_Frequency,5.657
1261417659.887,11.707,Blip_Low_Frequency,5.657
1261425466.09,11.499,Tomte,5.657
1261425846.426,10.425,Blip_Low_Frequency,5.657
1261425867.855,105.52,Koi_Fish,5.657
1261426640.23,25.906,Tomte,5.657
1261429380.309,1104.114,Extremely_Loud,22.627
1261430212.201,17.148,Blip_Low_Frequency,5.657
1261431032.063,8.646,Low_Frequency_Burst,22.627
1261432900.226,8.61,Blip_Low_Frequency,5.657
1261437020.344,18.668,Low_Frequency_Burst,11.314
1261437077.75,8.0,Low_Frequency_Lines,45.255
1261438021.781,8.477,Low_Frequency_Burst,22.627
1261439344.527,11.795,Tomte,5.657
1261439876.413,33.092,Blip,5.657
1261441680.938,17.314,Scattered_Light,45.255
1261447883.875,10.187,Low_Frequency_Lines,45.255
1261448622.813,8.51,Low_Frequency_Lines,45.255
1261448995.813,7.533,Low_Frequency_Lines,45.255
1261449069.068,7.808,Blip,5.657
1261449288.875,8.368,Low_Frequency_Lines,45.255
1261450917.813,98.281,Scattered_Light,45.255
1261451247.188,10.972,Scattered_Light,45.255
1261451261.855,8.185,Blip_Low_Frequency,5.657
1261452598.059,9.209,Blip_Low_Frequency,5.657
1261452908.063,9.361,Scattered_Light,45.255
1261453832.875,7.836,Low_Frequency_Lines,45.255
1261454022.113,17.921,Tomte,5.657
1261454050.125,8.472,Scattered_Light,45.255
1261454577.578,7.753,Low_Frequency_Burst,5.657
1261454722.875,7.552,Low_Frequency_Lines,45.255
1261454891.698,497.358,Extremely_Loud,5.657
1261454975.063,37.377,Scattered_Light,45.255
1261455400.063,15.59,Scattered_Light,45.255
1261455593.563,56.237,Scattered_Light,45.255
1261456251.84,12.594,Tomte,5.657
1261456978.531,8.936,Scattered_Light,45.255
1261457607.063,15.016,Scattered_Light,45.255
1261458012.375,12.88,Scattered_Light,45.255
1261458016.188,11.2,Scattered_Light,45.255
1261458427.82,7.944,Blip_Low_Frequency,5.657
1261459276.738,17.336,Tomte,5.657
1261459340.688,12.204,Scattered_Light,45.255
1261460260.068,42.549,Koi_Fish,5.657
1261460478.75,8.849,Low_Frequency_Lines,45.255
1261460517.25,8.57,Low_Frequency_Lines,45.255
1261460707.238,13.793,Tomte,5.657
1261461129.188,39.842,Scattered_Light,45.255
1261462282.125,23.921,Scattered_Light,45.255
1261462568.813,12.931,Scattered_Light,45.255
1261462940.063,70.6,Scattered_Light,45.255
1261463371.125,8.04,Low_Frequency_Lines,45.255
1261463841.375,28.032,Scattered_Light,45.255
1261463961.191,9.79,Blip_Low_Frequency,5.657
1261464094.938,11.634,Scattered_Light,45.255
1261466068.688,10.073,Scattered_Light,45.255
1261466129.979,8.291,Blip,5.657
1261466301.063,90.485,Scattered_Light,45.255
1261466460.467,9.957,Blip_Low_Frequency,5.657
1261466676.619,69.538,Blip,5.657
1261467361.438,10.773,Scattered_Light,45.255
1261468192.938,8.955,Scattered_Light,45.255
1261468647.563,15.543,Scattered_Light,45.255
1261470567.063,17.49,Scattered_Light,45.255
1261471409.813,69.027,Scattered_Light,45.255
1261471413.625,17.794,Scattered_Light,45.255
1261471942.219,23.811,Scattered_Light,45.255
1261472317.215,42.344,Tomte,5.657
1261472567.233,197.406,Koi_Fish,5.657
1261472881.688,44.189,Scattered_Light,45.255
1261473134.438,40.034,Scattered_Light,45.255
1261474359.188,7.839,Scattered_Light,45.255
1261474576.551,24.101,Tomte,5.657
1261475420.813,7.6,Scattered_Light,45.255
1261475693.625,10.448,Low_Frequency_Lines,45.255
1261475733.063,10.117,Scattered_Light,45.255
1261476497.625,9.338,Low_Frequency_Lines,45.255
1261476910.125,22.448,Low_Frequency_Lines,45.255
1261477247.963,888.01,Extremely_Loud,5.657
1261477503.563,47.741,Scattered_Light,45.255
1261478398.029,5438.04,Extremely_Loud,5.657
1261479353.563,77.525,Scattered_Light,45.255
1261479654.688,9.193,Scattered_Light,45.255
1261480825.563,61.989,Scattered_Light,45.255
1261482893.854,3197.601,Extremely_Loud,5.657
1261483524.593,905.425,Extremely_Loud,5.657
1261483914.625,18.795,Scattered_Light,45.255
1261484528.063,15.233,Scattered_Light,45.255
1261485151.875,21.136,Scattered_Light,45.255
1261485293.521,17.687,Blip,5.657
1261485510.063,16.64,Scattered_Light,45.255
1261486344.563,22.994,Scattered_Light,45.255
1261487103.146,662.151,Koi_Fish,5.657
1261487865.438,9.92,Scattered_Light,45.255
1261489055.469,24.875,Scattered_Light,45.255
1261489328.313,16.181,Scattered_Light,45.255
1261489424.814,76.192,Koi_Fish,5.657
1261490151.434,10.476,Blip_Low_Frequency,5.657
1261490428.375,8.789,Scattered_Light,22.627
1261490443.125,8.469,Scattered_Light,22.627
1261491915.483,7.632,Blip,5.657
1261493203.346,7.588,Blip_Low_Frequency,5.657
1261493247.688,8.025,Scattered_Light,45.255
1261494824.191,9.417,Tomte,5.657
1261495589.188,10.296,Scattered_Light,45.255
1261496230.605,7.934,Blip_Low_Frequency,5.657
1261497886.563,19.81,Scattered_Light,45.255
1261500001.063,15.276,Scattered_Light,45.255
1261500022.813,64.109,Scattered_Light,45.255
1261500397.563,7.525,Low_Frequency_Lines,45.255
1261501789.813,8.91,Scattered_Light,45.255
1261502825.137,15.956,Tomte,5.657
1261503642.168,9.577,Blip_Low_Frequency,5.657
1261503866.879,9.832,Blip_Low_Frequency,5.657
1261505138.563,8.056,Scattered_Light,45.255
1261505606.063,12.923,Scattered_Light,45.255
1261505851.063,9.34,Scattered_Light,45.255
1261507164.301,8.654,Blip_Low_Frequency,5.657
1261508582.063,29.684,Scattered_Light,45.255
1261509331.637,2338.575,Extremely_Loud,11.314
1261509843.538,10.757,Blip,5.657
1261509964.188,13.387,Scattered_Light,45.255
1261510549.375,18.383,Scattered_Light,45.255
1261512471.75,10.003,Low_Frequency_Lines,45.255
1261513917.173,144.815,Koi_Fish,5.657
1261514492.8,535.407,Extremely_Loud,5.657
1261515190.688,11.891,Scattered_Light,45.255
1261516246.576,8.813,Blip_Low_Frequency,5.657
1261517730.492,26.764,Tomte,5.657
1261519215.566,16.225,Blip,5.657
1261519311.73,12.472,Tomte,5.657
1261520627.441,36.531,Tomte,5.657
1261524607.25,8.638,Low_Frequency_Lines,45.255
1261527161.56,24.199,Blip,5.657
1261527911.629,13.641,Tomte,5.657
1261531442.64,733.324,Extremely_Loud,5.657
1261535755.154,21.971,Blip,5.657
1261536159.512,13.627,Blip,5.657
1261536266.166,833.098,Koi_Fish,5.657
1261536323.155,25.434,Blip,5.657
1261537429.438,12.765,Scattered_Light,45.255
1261538930.892,141.627,Koi_Fish,5.657
1261540080.516,7.706,Low_Frequency_Burst,5.657
1261540156.816,7.977,Blip_Low_Frequency,5.657
1261540660.225,11.173,Blip_Low_Frequency,5.657
1261541073.25,12.08,Low_Frequency_Lines,45.255
1261542121.027,8.416,Blip_Low_Frequency,5.657
1261544760.265,38.537,Blip,5.657
1261544782.004,16.085,Tomte,5.657
1261547414.59,8.046,Tomte,5.657
1261550167.373,205.777,Koi_Fish,5.657
1261551147.84,174.786,Koi_Fish,5.657
1261551672.03,14.679,Blip,5.657
1261552625.563,37.977,Scattered_Light,45.255
1261552920.0,224.36,Koi_Fish,5.657
1261554740.875,7.575,Low_Frequency_Lines,45.255
1261556448.949,10.507,Tomte,5.657
1261557186.077,10.566,Blip_Low_Frequency,5.657
1261558107.91,26.736,Tomte,5.657
1261560078.762,13.002,Tomte,5.657
1261564104.438,7.941,Low_Frequency_Lines,45.255
1261565388.207,10.024,Blip_Low_Frequency,5.657
1261566872.746,52.98,Tomte,5.657
1261570826.064,561.087,Koi_Fish,5.657
1261574686.395,13.395,Tomte,5.657
1261575664.25,8.53,Low_Frequency_Lines,45.255
1261576211.994,104.084,Koi_Fish,5.657
1261577739.311,49.686,Koi_Fish,5.657
1261577807.107,10.568,Tomte,5.657
1261578340.563,8.419,Scattered_Light,45.255
1261580227.313,8.183,Low_Frequency_Lines,45.255
1261588390.689,9.496,Blip_Low_Frequency,5.657
1261588838.25,8.734,Low_Frequency_Lines,45.255
1261590716.277,236.501,Extremely_Loud,22.627
1261591435.402,14.702,Tomte,5.657
1261591572.563,11.857,Scattered_Light,45.255
1261592872.936,26.928,Tomte,5.657
1261595018.434,19.677,Tomte,5.657
1261595479.754,37.695,Koi_Fish,5.657
1261595942.125,14.06,Scattered_Light,45.255
1261597014.75,7.619,Low_Frequency_Burst,22.627
1261601735.082,9.646,Blip_Low_Frequency,5.657
1261601792.174,8.002,Blip_Low_Frequency,5.657
1261603846.219,37.045,Low_Frequency_Burst,22.627
1261603895.031,12.437,Low_Frequency_Burst,11.314
1261604882.859,13.528,Blip,5.657
1261606215.75,10.263,Low_Frequency_Lines,45.255
1261606833.75,8.321,Low_Frequency_Lines,45.255
1261607388.25,8.631,Low_Frequency_Lines,45.255
1261607515.884,1076.746,Extremely_Loud,5.657
1261607736.551,7.707,Tomte,5.657
1261608985.121,13.5,Tomte,5.657
1261609590.77,1288.855,Extremely_Loud,11.314
1261612284.648,816.674,Extremely_Loud,5.657
1261615766.283,701.694,Extremely_Loud,5.657
1261616586.281,8.244,Scattered_Light,45.255
1261619178.555,23.15,Blip,5.657
1261664175.504,40.325,Tomte,5.657
1261664580.426,8.765,Blip_Low_Frequency,5.657
1261664781.438,10.116,Scattered_Light,45.255
1261665987.355,1201.0,Extremely_Loud,11.314
1261666643.813,10.89,Scattered_Light,45.255
1261667122.813,9.178,Scattered_Light,45.255
1261667865.188,52.324,Scattered_Light,45.255
1261669974.125,7.805,Low_Frequency_Lines,45.255
1261670195.938,8.95,Scattered_Light,45.255
1261671978.527,77.03,Koi_Fish,5.657
1261673414.125,8.701,Low_Frequency_Lines,45.255
1261674371.966,145.056,Koi_Fish,5.657
1261674655.251,12.544,Blip,5.657
1261675449.035,22.366,Tomte,5.657
1261675564.591,16.538,Blip_Low_Frequency,5.657
1261676658.438,12.426,Scattered_Light,45.255
1261677822.178,160.981,Koi_Fish,5.657
1261678681.501,451.962,Extremely_Loud,5.657
1261680277.199,42.413,Tomte,5.657
1261681061.625,9.488,Scattered_Light,45.255
1261682487.375,7.546,Low_Frequency_Lines,45.255
1261687409.549,599.788,Extremely_Loud,11.314
1261689865.497,9.114,Blip,5.657
1261690646.25,9.146,Low_Frequency_Lines,45.255
1261690740.566,11.833,Tomte,5.657
1261691821.25,7.769,Low_Frequency_Lines,45.255
1261691867.878,18.92,Blip,5.657
1261692912.188,7.667,Low_Frequency_Burst,22.627
1261693729.605,9.292,Tomte,5.657
1261694156.438,21.114,Scattered_Light,45.255
1261694753.463,25.794,Blip,5.657
1261695397.41,9.536,Tomte,5.657
1261696705.195,12.021,Tomte,5.657
1261697772.082,7.935,Blip_Low_Frequency,5.657
1261698193.777,17.09,Tomte,5.657
1261698196.795,63.181,Tomte,5.657
1261699035.184,8.33,Blip_Low_Frequency,5.657
1261701369.23,10.454,Tomte,5.657
1261701684.273,200.37,Extremely_Loud,11.314
1261701751.25,7.898,Low_Frequency_Lines,45.255
1261702580.504,8.075,Blip,5.657
1261702803.375,9.398,Low_Frequency_Lines,45.255
1261704268.719,13.048,Low_Frequency_Burst,11.314
1261705882.87,175.126,Koi_Fish,5.657
1261707478.347,11.355,Blip,5.657
1261709173.857,10.467,Blip_Low_Frequency,5.657
1261711148.328,8.168,Low_Frequency_Burst,5.657
1261712786.94,73.268,Koi_Fish,5.657
1261713038.884,3857.7,Extremely_Loud,5.657
1261717480.363,2392.674,Extremely_Loud,5.657
1261720418.75,8.866,Low_Frequency_Lines,45.255
1261722831.998,13.371,Tomte,5.657
1261724452.379,8.333,Blip_Low_Frequency,5.657
1261725258.816,8.649,Blip_Low_Frequency,5.657
1261725714.248,2212.658,Extremely_Loud,5.657
1261727642.824,17.357,Tomte,5.657
1261731847.924,80.458,Koi_Fish,5.657
1261731864.092,1834.772,Extremely_Loud,11.314
1261733701.588,28.975,Koi_Fish,5.657
1261735118.029,912.852,Extremely_Loud,5.657
1261735352.598,8.529,Tomte,5.657
1261737832.387,12.843,Tomte,5.657
1261739968.288,69.527,Koi_Fish,5.657
1261743580.569,20.692,Koi_Fish,5.657
1261749556.832,30.054,Tomte,5.657
1261752523.422,8.484,Fast_Scattering,11.314
1261753105.973,8.169,Blip_Low_Frequency,5.657
1261753378.259,12.425,Blip,5.657
1261754965.454,57.071,Koi_Fish,5.657
1261755877.637,7.794,Blip_Low_Frequency,5.657
1261759956.703,10.586,Fast_Scattering,22.627
1261760247.438,7.621,Low_Frequency_Lines,45.255
1261761315.264,12.082,Blip,5.657
1261767796.25,7.788,Low_Frequency_Lines,45.255
1261768828.453,8.709,Blip,5.657
1261769525.25,8.004,Low_Frequency_Lines,45.255
1261775478.285,2789.005,Extremely_Loud,11.314
1261776988.658,8.333,Blip_Low_Frequency,5.657
1261777049.605,7.561,Blip_Low_Frequency,5.657
1261778999.141,8.67,Fast_Scattering,11.314
1261782466.488,11.643,Tomte,5.657
1261785132.06,147.939,Koi_Fish,5.657
1261785834.266,403.189,Extremely_Loud,22.627
1261787042.48,30.167,Tomte,5.657
1261787157.245,23.573,Blip,5.657
1261792188.186,7.854,Blip_Low_Frequency,5.657
1261792972.063,9.128,Scattered_Light,45.255
1261794137.793,12.533,Tomte,5.657
1261794656.906,8.894,Low_Frequency_Burst,11.314
1261797017.254,10.674,Blip,5.657
1261799493.28,17.741,Blip_Low_Frequency,5.657
1261800067.38,1410.144,Extremely_Loud,5.657
1261804030.137,57.558,Tomte,5.657
1261806331.605,9.376,Tomte,5.657
1261808909.777,772.144,Extremely_Loud,5.657
1261814851.406,15.08,Low_Frequency_Burst,22.627
1261815754.895,19.147,Tomte,5.657
1261816969.859,146.679,Extremely_Loud,22.627
1261817542.388,22.059,Blip,5.657
1261821616.594,8.696,Low_Frequency_Burst,11.314
1261822295.919,325.542,Koi_Fish,5.657
1261825088.019,44.289,Blip,5.657
1261826429.933,45.347,Blip,5.657
1261827317.375,8.621,Fast_Scattering,11.314
1261827561.117,8.476,Fast_Scattering,11.314
1261828411.22,27.125,Blip,5.657
1261830920.356,1465.263,Extremely_Loud,5.657
1261831618.225,17.567,Blip,5.657
1261834504.566,20.515,Tomte,5.657
1261837321.813,23.345,Blip,5.657
1261838777.75,7.644,Low_Frequency_Lines,45.255
1261840018.888,11.169,Blip,5.657
1261843110.291,98.649,Koi_Fish,5.657
1261846662.156,7.918,Blip,5.657
1261847252.888,184.173,Koi_Fish,5.657
1261855876.1,7.586,Blip_Low_Frequency,5.657
1261856251.93,9.388,Fast_Scattering,11.314
1261857928.129,11.813,Tomte,5.657
1261858039.25,8.676,Low_Frequency_Lines,45.255
1261859563.717,8.013,Blip,5.657
1261859594.099,7.684,Blip,5.657
1261859782.879,95.867,Koi_Fish,5.657
1261862328.17,9.042,Blip_Low_Frequency,5.657
1261863187.656,9.482,Low_Frequency_Burst,11.314
1261867448.734,18.468,Low_Frequency_Burst,11.314
1261870852.063,11.333,Scattered_Light,45.255
1261871674.179,10.964,Blip,5.657
1261873834.914,10.849,Blip_Low_Frequency,5.657
1261876610.039,9.912,Blip_Low_Frequency,5.657
1261877009.301,1107.919,Extremely_Loud,11.314
1261884035.848,8.491,Blip_Low_Frequency,5.657
1261884442.535,7.567,Blip_Low_Frequency,5.657
1261885416.941,8.866,Blip_Low_Frequency,5.657
1261885951.99,934.378,Extremely_Loud,5.657
1261888741.533,8.576,Blip,5.657
1261889247.23,9.767,Tomte,5.657
1261889893.012,22.948,Tomte,5.657
1261893928.449,10.255,Blip_Low_Frequency,5.657
1261894473.813,8.068,Low_Frequency_Burst,22.627
1261896446.426,14.215,Tomte,5.657
1261896942.157,8.331,Blip,5.657
1261898678.105,8.714,Tomte,5.657
1261899624.214,1370.582,Extremely_Loud,5.657
1261900299.457,8.494,Blip_Low_Frequency,5.657
1261901486.496,9.033,Blip_Low_Frequency,5.657
1261903114.25,7.546,Low_Frequency_Lines,45.255
1261904174.309,11.117,Tomte,5.657
1261904891.84,8.084,Blip,5.657
1261906950.887,61.237,Koi_Fish,5.657
1261908817.896,2488.195,Extremely_Loud,5.657
1261908948.41,27.304,Koi_Fish,5.657
1261911071.09,18.986,Tomte,5.657
1261911293.031,17.609,Low_Frequency_Burst,22.627
1261913000.625,8.624,Low_Frequency_Lines,45.255
1261913957.941,28.614,Tomte,5.657
1261920143.75,8.974,Low_Frequency_Lines,45.255
1261922202.781,60.425,Low_Frequency_Burst,45.255
1261922554.262,10.809,Tomte,5.657
1261924547.293,17.762,Tomte,5.657
1261925864.277,9.126,Tomte,5.657
1261925869.938,10.983,Scattered_Light,45.255
1261927230.577,39.08,Blip,5.657
1261928744.188,8.006,Blip,5.657
1261929618.723,75.371,Tomte,5.657
1261930851.074,8.444,Blip_Low_Frequency,5.657
1261932569.081,2335.359,Extremely_Loud,5.657
1261933222.97,18.851,Blip,5.657
1261934671.816,544.946,Extremely_Loud,11.314
1261935019.858,33.187,Blip,5.657
1261936197.281,10.737,Low_Frequency_Burst,22.627
1261939176.25,7.866,Low_Frequency_Lines,45.255
1261939609.139,26.823,Tomte,5.657
1261943187.354,7.597,Blip,5.657
1261943235.715,136.097,Koi_Fish,5.657
1261943932.75,7.551,Low_Frequency_Lines,45.255
1261947211.859,7.983,Fast_Scattering,11.314
1261950628.004,13.427,Tomte,5.657
1261950867.324,9.15,Blip_Low_Frequency,5.657
1261950959.373,16.158,Tomte,5.657
1261951595.066,7.538,Blip_Low_Frequency,5.657
1261952494.702,414.884,Koi_Fish,5.657
1261952912.598,27.188,Tomte,5.657
1261954492.891,535.483,Koi_Fish,5.657
1261957011.113,1545.199,Extremely_Loud,5.657
1261957622.691,18.836,Tomte,5.657
1261962202.938,8.12,Low_Frequency_Lines,45.255
1261962580.027,7.785,Tomte,5.657
1261962674.134,55.787,Koi_Fish,5.657
1261963449.406,11.069,Low_Frequency_Burst,11.314
1261964278.566,2161.991,Extremely_Loud,22.627
1261967435.762,52.629,Blip,5.657
1261972046.301,3687.378,Extremely_Loud,5.657
1261972447.091,7.971,Blip,5.657
1261974699.293,8.803,Blip_Low_Frequency,5.657
1261974821.613,24.478,Tomte,5.657
1261975670.129,101.322,Koi_Fish,5.657
1261977840.184,16.726,Tomte,5.657
1261977921.875,9.255,Low_Frequency_Lines,45.255
1261981063.938,11.346,Scattered_Light,45.255
1261982732.848,7.996,Blip_Low_Frequency,5.657
1261983132.938,7.951,Low_Frequency_Lines,45.255
1261983235.952,19.891,Blip,5.657
1261984233.452,58.806,Koi_Fish,5.657
1261987517.444,215.677,Extremely_Loud,5.657
1261987708.168,62.442,Tomte,5.657
1261988416.488,16.001,Tomte,5.657
1261988866.188,10.59,Scattered_Light,22.627
1261989051.563,8.06,Scattered_Light,45.255
1261990069.169,9.688,Blip,5.657
1261990184.3,8.266,Blip,5.657
1261992643.125,19.721,Scattered_Light,45.255
1261992653.438,22.868,Scattered_Light,45.255
1261992689.75,8.597,Low_Frequency_Lines,45.255
1261992856.821,2607.779,Extremely_Loud,5.657
1261995283.042,8.116,Blip,5.657
1261995341.215,11.444,Tomte,5.657
1261995352.988,20.11,Blip,5.657
1261996702.566,33.77,Tomte,5.657
1261997553.563,9.851,Scattered_Light,45.255
1261998965.018,17.612,Tomte,5.657
1261999418.938,16.733,Scattered_Light,45.255
1262000583.75,7.86,Low_Frequency_Lines,45.255
1262000621.858,483.73,Koi_Fish,5.657
1262000824.563,8.168,Scattered_Light,45.255
1262002355.949,2447.945,Extremely_Loud,5.657
1262003162.813,10.44,Scattered_Light,45.255
1262008927.938,7.518,Low_Frequency_Lines,45.255
1262010703.11,246.828,Koi_Fish,5.657
1262010846.438,17.687,Scattered_Light,45.255
1262011960.938,8.992,Scattered_Light,45.255
1262012151.567,297.422,Koi_Fish,5.657
1262012446.063,30.17,Scattered_Light,45.255
1262013035.031,7.909,Low_Frequency_Lines,45.255
1262013183.619,17.77,Tomte,5.657
1262013531.375,12.301,Scattered_Light,45.255
1262013623.813,26.87,Scattered_Light,45.255
1262014311.688,69.008,Scattered_Light,45.255
1262014376.131,47.818,Blip,5.657
1262018376.188,9.587,Scattered_Light,45.255
1262018409.563,29.055,Scattered_Light,45.255
1262020519.773,8.42,Fast_Scattering,11.314
1262020860.34,621.059,Extremely_Loud,22.627
1262021522.438,59.073,Scattered_Light,45.255
1262021893.875,8.037,Low_Frequency_Lines,45.255
1262023761.813,8.794,Scattered_Light,45.255
1262025400.75,8.609,Low_Frequency_Lines,45.255
1262026150.688,21.051,Scattered_Light,45.255
1262027211.57,7.66,Fast_Scattering,11.314
1262027321.375,8.423,Low_Frequency_Lines,45.255
1262027358.938,9.101,Scattered_Light,45.255
1262029120.636,15.97,Blip,5.657
1262029996.616,56.899,Koi_Fish,5.657
1262033938.465,9.103,Tomte,5.657
1262035010.25,21.803,Low_Frequency_Lines,45.255
1262035274.75,9.442,Low_Frequency_Lines,45.255
1262036200.653,75.277,Blip,5.657
1262039213.344,10.735,Low_Frequency_Burst,22.627
1262040551.121,8.746,Tomte,5.657
1262041083.824,14.373,Tomte,5.657
1262041710.527,13.202,Blip_Low_Frequency,5.657
1262043886.563,8.399,Low_Frequency_Lines,45.255
1262043952.838,10.309,Tomte,5.657
1262044748.104,139.63,Koi_Fish,5.657
1262049466.173,1646.808,Extremely_Loud,5.657
1262050430.336,9.076,Blip_Low_Frequency,5.657
1262050586.08,327.041,Koi_Fish,5.657
1262050726.556,531.76,Extremely_Loud,5.657
1262052005.848,11.731,Blip_Low_Frequency,5.657
1262054341.408,7.554,Blip_Low_Frequency,5.657
1262055212.313,8.927,Scattered_Light,45.255
1262055983.188,8.61,Scattered_Light,45.255
1262058309.73,9.446,Tomte,5.657
1262062307.309,7.914,Blip_Low_Frequency,5.657
1262062817.302,644.863,Koi_Fish,5.657
1262063496.34,14.001,Tomte,5.657
1262069561.734,33.3,Blip,5.657
1262069983.778,71.747,Koi_Fish,5.657
1262077379.314,88.751,Koi_Fish,5.657
1262079755.535,13.444,Tomte,5.657
1262085562.035,14.523,Tomte,5.657
1262086321.316,8.562,Blip_Low_Frequency,5.657
1262088067.215,8.057,Blip_Low_Frequency,5.657
1262088080.029,42.477,Koi_Fish,5.657
1262090469.171,636.357,Extremely_Loud,5.657
1262090511.638,153.261,Koi_Fish,5.657
1262091843.438,7.59,Low_Frequency_Lines,45.255
1262093102.152,15.957,Tomte,5.657
1262093257.938,8.968,Scattered_Light,45.255
1262094206.356,180.049,Koi_Fish,5.657
1262103434.348,1542.701,Extremely_Loud,11.314
1262104215.25,23.284,Low_Frequency_Lines,45.255
1262111060.582,14.704,Tomte,5.657
1262111575.277,9.228,Tomte,5.657
1262111886.719,9.508,Scattered_Light,45.255
1262112581.621,1786.413,Extremely_Loud,11.314
1262117211.748,16.909,Blip,5.657
1262118694.622,83.877,Koi_Fish,5.657
1262118703.34,28.08,Tomte,5.657
1262120077.063,7.828,Scattered_Light,45.255
1262121045.438,11.874,Scattered_Light,45.255
1262121641.309,10.284,Tomte,5.657
1262124880.434,12.358,Tomte,5.657
1262131301.938,15.928,Scattered_Light,45.255
1262133459.84,24.542,Tomte,5.657
1262135120.75,7.81,Low_Frequency_Lines,45.255
1262141871.249,15.236,Blip,5.657
1262145089.957,36.808,Tomte,5.657
1262145894.6,8.074,Blip_Low_Frequency,5.657
1262148373.465,35.637,Tomte,5.657
1262149326.52,9.566,Tomte,5.657
1262154673.203,34.236,Blip,5.657
1262158041.237,1975.398,Extremely_Loud,5.657
1262158077.827,1623.385,Extremely_Loud,5.657
1262159014.304,46.37,Koi_Fish,5.657
1262163672.93,49.396,Blip,5.657
1262168625.875,9.189,Low_Frequency_Lines,45.255
1262169453.649,75.422,Koi_Fish,5.657
1262170750.282,82.061,Koi_Fish,5.657
1262173058.108,377.251,Extremely_Loud,5.657
1262176858.801,10.588,Blip_Low_Frequency,5.657
1262176947.882,11.915,Blip,5.657
1262177212.012,7.672,Blip_Low_Frequency,5.657
1262178303.969,8.314,Low_Frequency_Burst,22.627
1262179319.292,11.918,Blip_Low_Frequency,5.657
1262179365.27,813.451,Extremely_Loud,11.314
1262179483.13,119.434,Koi_Fish,5.657
1262179760.959,299.316,Koi_Fish,5.657
1262179918.969,10.872,Low_Frequency_Burst,11.314
1262180951.527,438.957,Koi_Fish,5.657
1262182763.789,9.349,Fast_Scattering,11.314
1262183002.031,9.639,Low_Frequency_Burst,22.627
1262184759.955,19.239,Tomte,5.657
1262185724.118,21.302,Blip,5.657
1262186242.309,15.171,Tomte,5.657
1262188729.875,1704.032,Low_Frequency_Burst,11.314
1262198150.156,8.269,Low_Frequency_Burst,11.314
1262198858.75,878.855,Extremely_Loud,11.314
1262202168.063,14.004,Scattered_Light,45.255
1262202288.813,7.712,Low_Frequency_Lines,45.255
1262203168.122,101.124,Koi_Fish,5.657
1262203434.723,34.135,Tomte,5.657
1262204155.688,8.39,Scattered_Light,45.255
1262204425.25,7.74,Low_Frequency_Lines,45.255
1262204771.063,11.224,Scattered_Light,45.255
1262204779.799,12.523,Tomte,5.657
1262205759.438,7.615,Low_Frequency_Lines,45.255
1262206199.688,56.666,Scattered_Light,45.255
1262207646.125,15.874,Scattered_Light,45.255
1262210303.863,7.666,Blip_Low_Frequency,5.657
1262212248.477,6293.4,Extremely_Loud,5.657
1262213240.814,81.137,Koi_Fish,5.657
1262213269.34,9.345,Blip_Low_Frequency,5.657
1262214079.254,8.734,Whistle,45.255
1262214485.684,789.533,Extremely_Loud,11.314
1262214712.832,8.995,Tomte,5.657
1262219797.957,7.548,Blip_Low_Frequency,5.657
1262220148.379,8.108,Blip_Low_Frequency,5.657
1262221488.785,41.544,Tomte,5.657
1262222757.332,2230.931,Extremely_Loud,5.657
